url,title,displayedUrl,description,emphasizedKeywords,siteLinks,productInfo,likes,lastUpdated,channelName,type,position,reelLength,followersAmount,tweetCards,date,views,personalInfo,source_file
https://www.instagram.com/p/DTMxDoxk5av/,Wacana pemilihan kepala daerah (Pilkada) melalui DPRD ...,Instagram › narasinewsroom,Usulan ini didukung hampir seluruh partai politik yang duduk di parlemen. Pemerintah turut merespons wacana ini.,[],[],{},"1,4 rb+ suka",1 hari yang lalu,p,organic,1,,,,,,,instagram_search.json
https://www.instagram.com/p/DSFIfoJkXhB/,Pemilihan Kepala Daerah oleh DPRD kembali ...,Instagram › mediaindonesia,"69 likes, 5 comments - mediaindonesia on December 10, 2025: ""Pemilihan Kepala Daerah oleh DPRD kembali mengemuka di tengah penolakan oleh ...","['Pemilihan', 'DPRD']",[],{},60+ suka,4 minggu yang lalu,p,organic,2,,,,,,,instagram_search.json
https://www.instagram.com/p/DTQBWS8Eg-9/,Wacana pilkada lewat DPRD kembali menguat setelah ...,Instagram › kompascom,"1310 likes, 201 comments - kompascom on January 8, 2026: ""Wacana pilkada lewat DPRD kembali menguat setelah Ketua Umum Partai Golkar Bahlil ...",['DPRD'],[],{},"1,3 rb+ suka",4 jam yang lalu,p,organic,3,,,,,,,instagram_search.json
https://www.instagram.com/p/DTKoLDzk_eD/,PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD ...,Instagram › dppprojo,Dewan Pimpinan Daerah (DPD) Projo Banten telah menggelar konsolidasi besar dengan delapan DPC kabupaten/kota se-Provinsi Banten.,[],[],{},10+ suka,2 hari yang lalu,p,organic,4,,,,,,,instagram_search.json
https://www.instagram.com/reel/DDyQwNrPzhy/,Kami sepakat dengan adanya wacana Gubernur dipilih oleh ...,Instagram › syaifulhooda,... Gubernur dipilih oleh DPRD karena besar nya biaya pilkada langsung . 3 pertimbangan penting kenapa Gubernur tidak harus di pilih langsung ...,[],[],{},130+ suka,1 tahun yang lalu,reel,organic,5,2:17,,,,,,instagram_search.json
https://www.instagram.com/p/DSr4dnKkkhR/,[ 𝐁𝐔𝐏𝐀𝐓𝐈 𝐃𝐈𝐏𝐈𝐋𝐈𝐇 𝐃𝐏𝐑𝐃? 𝐃𝐄𝐌𝐎𝐊𝐑𝐀𝐒𝐈 𝐊𝐎𝐊 ...,Instagram › juristic.id,"juristic.id on December 24, 2025: ""[ BUPATI DIPILIH DPRD? DEMOKRASI KOK MAKIN PENDEK ] Wacana pemilihan kepala daerah oleh DPRD kembali ...","['DPRD', 'pemilihan', 'DPRD']",[],{},70+ suka,2 minggu yang lalu,p,organic,6,,,,,,,instagram_search.json
https://www.instagram.com/p/DTNhwDKE_A6/,"Gubernur Dipilih DPRD, Bupati dan Wali Kota Tetap ...",Instagram › dppprojo,"Pemerintah Daerah Kabupaten Gowa dan proses demokrasi semakin demokratis. DPRD terpilih sebagai penentu Gubernur, Bupati, dan Wali Kota ...","['DPRD', 'Gubernur']",[],{},1 suka,1 hari yang lalu,p,organic,7,,,,,,,instagram_search.json
https://www.instagram.com/p/DOdM9jdE3FR/,"️ Pilkada memilih Gubernur, Bupati, dan ...",Instagram › panwaslihkotabandaaceh,"Pemilu dan Pilkada adalah dua proses yang penting dalam demokrasi Indonesia. Dalam pemilu, rakyat memilih anggota Dewan Perwakilan Rakyat, ...",[],[],{},6 suka,3 bulan yang lalu,p,organic,8,,,,,,,instagram_search.json
https://www.instagram.com/p/DTO7kOqE2DQ/,PROJO Probolinggo Dukung Kompromi Pilkada: Gubernur ...,Instagram › dppprojo,"1 likes, 0 comments - dppprojo on January 7, 2026: ""PROJO Probolinggo Dukung Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati/Wali Kota Tetap ...","['Gubernur', 'DPRD']",[],{},1 suka,14 jam yang lalu,p,organic,9,,,,,,,instagram_search.json
https://www.instagram.com/reel/DSD5MW7kjgI/,Elite partai politik berulang kali berusaha menghapus pilkada ...,Instagram › tempodotco,"Pilkada langsung adalah bagian penting dari demokrasi Indonesia. Namun, beberapa partai politik telah berusaha menghapusnya untuk ...",[],[],{},"3,2 rb+ suka",1 bulan yang lalu,reel,organic,10,0:30,,,,,,instagram_search.json
https://www.instagram.com/p/DTKpi7UkxX9/,...,Instagram › dppprojo,"PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati dan Wali Kota Tetap Dipilih Langsung Editorial Team Admin@ Selasa, 6 Januari 2026 ...","['Gubernur', 'DPRD']",[],{},6 suka,2 hari yang lalu,p,organic,11,,,,,,,instagram_search.json
https://www.instagram.com/p/DD6WuHAyOUH/,"DPRD Pilih Gubernur, Demokrasi Mundur. Perhelatan ...",Instagram › seknasjppr,"90 likes, 2 comments - seknasjppr on December 22, 2024: ""DPRD Pilih Gubernur, Demokrasi Mundur. Perhelatan Pilkada Serentak 2024 menarik ...","['DPRD', 'Gubernur']",[],{},90+ suka,1 tahun yang lalu,p,organic,12,,,,,,,instagram_search.json
https://www.instagram.com/p/DE4DisAyCUS/,Pimpinan dan Anggota DPRD Provinsi Banten Menggelar ...,Instagram › dprdbanten,... DPRD Provinsi Banten Menggelar Rapat Paripurna Pengumuman Hasil Penetapan Pasangan Calon Gubernur dan Wakil Gubernur Terpilih oleh KPU ...,"['DPRD', 'Gubernur', 'Gubernur']",[],{},80+ suka,11 bulan yang lalu,p,organic,13,,,,,,,instagram_search.json
https://www.instagram.com/p/DTQGoLyEXqB/,PDI Perjuangan Provinsi Gorontalo menolak Pemilihan ...,Instagram › pdiperjuangan,"9 likes, 0 comments - pdiperjuangan on January 8, 2026: ""PDI Perjuangan Provinsi Gorontalo menolak Pemilihan Kepala Daerah (Pilkada) melalui ...",['Pemilihan'],[],{},9 suka,3 jam yang lalu,p,organic,14,,,,,,,instagram_search.json
https://www.instagram.com/p/DHA-ZfQSp-s/,"TemanPemilih, KPU Asahan mengikuti kegiatan Rapat ...",Instagram › kpuasahan_official,"29 likes, 0 comments - kpuasahan_official on March 10, 2025: ""TemanPemilih, KPU Asahan mengikuti kegiatan Rapat Paripurna DPRD Kabupaten ...",['DPRD'],[],{},20+ suka,10 bulan yang lalu,p,organic,15,,,,,,,instagram_search.json
https://www.instagram.com/p/DTP2UXgkycP/,Setelah lebih dari 20 tahun pilkada langsung berjalan ...,Instagram › almuzzammil.yusuf,"SNN, JAKARTA — Dukungan terhadap wacana pemilihan kepala daerah melalui DPRD kian meluas di kalangan partai pendukung pemerintah. Partai ...","['pemilihan', 'DPRD']",[],{},10+ suka,6 jam yang lalu,p,organic,16,,,,,,,instagram_search.json
https://www.instagram.com/p/DEqsQq3z_sa/,"SobatBPKAD, Kepala Badan Pengelolaan Keuangan dan ...",Instagram › bpkadjabarprov,"... Gubernur dan Calon Wakil Gubernur Jawa Barat Terpilih bertempat di Ruang Rapat Paripurna DPRD Provinsi Jawa Barat, Jum'at (10/01/2025) ...","['Gubernur', 'Gubernur', 'DPRD']",[],{},40+ suka,12 bulan yang lalu,p,organic,17,,,,,,,instagram_search.json
https://www.instagram.com/reel/C71XZYtp9Gq/,"KPU Provinsi Jawa Timur on Instagram: ""Hai..hai ...",Instagram › kpu_jatim,"684 likes, 5 comments - kpu_jatim on June 5, 2024: ""Hai..hai TemanPemilih Happy asmara aja mau meriahkan Peluncuran Pemilihan Gubernur dan ...",[],[],{},680+ suka,1 tahun yang lalu,reel,organic,18,0:36,,,,,,instagram_search.json
https://www.instagram.com/reel/DTO4LbujxIN/,PDIP mengungkap adanya upaya lobi dari partai politik koalisi ...,Instagram › tribunnews,PDIP tetap menolak mendukung Pilkada melalui DPRD meski ada yang melobi. Deddy Sitorus menyatakan bahwa PDIP tidak akan berubah sikapnya ...,[],[],{},10+ suka,15 jam yang lalu,reel,organic,22,1:39,,,,,,instagram_search.json
https://www.instagram.com/p/DR9p3aXAWsC/,Bahlil Usul Kepala Daerah Dipilih DPRD Simak ...,Instagram › lkigolkar,Bupati Bantul didampingi Sekda Bantul hari ini di ruang kerja Bupati secara online mengikuti rapat persiapan pelaksanaan Pemilihan Kepala ...,['Pemilihan'],[],{},100+ suka,1 bulan yang lalu,p,organic,23,,,,,,,instagram_search.json
https://www.instagram.com/p/DTPhT66k2bU/,Lagi rame soal usulan Pilkada mung dipilih karo DPRD ...,Instagram › medhioen.ae,"Nek sok disahne berarti Gubernur, Walikota, lan Bupati ora dipilih langsung karo rakyat maneh, nganging cukup dipilih DPRD.","['Gubernur', 'DPRD']",[],{},"1,3 rb+ suka",9 jam yang lalu,p,organic,24,,,,,,,instagram_search.json
https://www.instagram.com/p/DTP6ucQk_0A/,...,Instagram › dppprojo,,"['gubernur', 'dprd']",[],{},3 suka,5 jam yang lalu,p,organic,25,,,,,,,instagram_search.json
https://www.instagram.com/p/DDhOVk1Tbg2/,"Ketua DPP PDIP, Deddy Sitorus, menanggapi soal usulan ...",Instagram › totalpolitikcom,"3797 likes, 231 comments - totalpolitikcom on December 13, 2024: ""Ketua DPP PDIP, Deddy Sitorus, menanggapi soal usulan kepala daerah yang ...",[],[],{},"3,8 rb+ suka",1 tahun yang lalu,p,organic,26,,,,,,,instagram_search.json
https://www.instagram.com/p/DTOzNHIk58w/,Photo by Dewan Pimpinan Pusat PROJO (),Instagram › dppprojo,"dppprojo PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati dan Wali Kota Tetap Dipilih Langsung //teropongistana.com ...","['Gubernur', 'DPRD']",[],{},1 suka,15 jam yang lalu,p,organic,27,,,,,,,instagram_search.json
https://www.instagram.com/reel/DErQpS-y4I_/,こんにちは ✌️🏔️,Instagram › alialaksono,"Alhamdulilah! Di bulan kemerdekaan dan kemenangan ini, akhirnya kita resmi dilantik menjadi anggota DPRD Provinsi DKI Jakarta Periode 2024- ...",[],[],{},60+ suka,12 bulan yang lalu,reel,organic,28,0:40,,,,,,instagram_search.json
https://www.instagram.com/p/DEqncFVyGPj/,"Wakil Ketua DPRD Provinsi Kalimantan Utara, H. ...",Instagram › dprdkaltara,... Gubernur dan Wakil Gubernur Kalimantan Utara terpilih dalam Pemilihan Tahun 2024. Rapat pleno ini berlangsung pada Kamis (09/01/25) di ...,"['Gubernur', 'Gubernur', 'Pemilihan']",[],{},20+ suka,12 bulan yang lalu,p,organic,46,,,,,,,instagram_search.json
https://www.instagram.com/reel/DC3auRpT_wH/,"Dprd Kabupaten Sumedang on Instagram: ""Wakil Ketua ...",Instagram › humas.dprdsumedang,... pemilihan Gubernur & Wakil Gubernur Jawa Barat serta Bupati & Wakil Bupati Kabupaten Sumedang sekaligus monitoring Pilkada 2024. Acara ini dilaksanakan di ...,[],[],{},,5 Nov 2025,reel,organic,53,0:44,,,,,,instagram_search.json
https://www.instagram.com/reel/DCvVB8BSlf1/,3 Hari menuju Pilkada Serentak 2024. Pemilihan Gubernur ...,Instagram › humaspoldajatim,"Polda Jawa Timur menggelar tasyakuran HUT ke-54 KORPRI di Gedung Mahameru Polda Jatim pada Selasa, 2 Desember 2025.",[],[],{},50+ suka,1 tahun yang lalu,reel,organic,70,0:08,,,,,,instagram_search.json
https://www.instagram.com/reel/DLkLv3Go824/,Hai Courtizen! Babak baru Pemilu Indonesia ...,Instagram › mahkamahkonstitusi,"Penyelenggaraan pemilihan umum anggota DPR, anggota DPD, presiden dan wakil presiden dan anggota DPRD provinsi, kabupaten, kota yang berada ...",[],[],{},"1,1 rb+ suka",6 bulan yang lalu,reel,organic,81,2:18,,,,,,instagram_search.json
https://www.instagram.com/p/DTPzNEcgctF/,Wacana pemilihan kepala daerah melalui DPRD menuai ...,Instagram › harianjogja,"PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati dan Wali Kota Tetap Dipilih Langsung Jakarta, 06 Januari 2026. Ketua Umum Projo ...",['Gubernur Dipilih DPRD'],[],{},10+ suka,8 jam yang lalu,p,organic,5,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTOzfZ9E2UT/,Photo by Dewan Pimpinan Pusat PROJO (),Instagram › dppprojo,"Projo mengusulkan jalan tengah, gubernur dipilih DPRD dan bupati/wali kota dipilih langsung masyarakat. 07/01/2025 Foto Istimewa.",['gubernur dipilih DPRD'],[],{},3 suka,17 jam yang lalu,p,organic,7,,,,,,,instagram_search2.json
https://www.instagram.com/p/DDEUJZKyESl/,"Gubernur Dipilih DPRD! Ada pro & kontranya sih, kalau menurut ...",https://www.instagram.com › DDEUJZKyESl,"7 likes, 3 comments - garudatv.official on December 1, 2024: ""Gubernur Dipilih DPRD! Ada pro & kontranya sih, kalau menurut kamu, mending pilih langsung ...",['Gubernur Dipilih DPRD'],[],{},,,p,organic,8,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTKqIsiEjxU/,...,Instagram › rcyberprojo14,"4 likes, 0 comments - rcyberprojo14 on January 6, 2026: "" ...",['gubernur-dipilih-dprd'],[],{},4 suka,2 hari yang lalu,p,organic,10,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTM6Tn3D22f/,DPRD DIY menegaskan pentingnya kajian konstitusional ...,Instagram › humasjogja,HumasJogja. more. 7 hours ago. OCR. জरेरটी jogja istimewa DPRD DIY Tekankan Kajian Konstitusional dalam Mekanisme Pilkada DPRD DIY ...,['Pilkada DPRD'],[],{},30+ suka,1 hari yang lalu,p,organic,3,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTPVEjJk8Rr/,Wacana perubahan mekanisme pemilihan kepala daerah ...,Instagram › kaltimtoday.co,Ketum Bahlil Lahadalia nampaknya serius dengan manuver politik ini. Tim Pilkada Langsung atau Tim Pilkada DPRD? Berikan argumen terbaikmu di ...,['Pilkada DPRD'],[],{},390+ suka,12 jam yang lalu,p,organic,4,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTO8TY3k-6u/,Wacana pengembalian mekanisme Pilkada ke DPRD ...,Instagram › sefruitfakta,SuaraAnies pilkada dprd. more. 6 days ago · Sign up • Instagram · Meta · About · Blog · Jobs · Help · API · Privacy · Consumer Health Privacy.,['pilkada dprd'],[],{},10+ suka,16 jam yang lalu,p,organic,5,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTKT8IQknPu/,Wacana pengembalian mekanisme Pilkada ke DPRD ...,Instagram › akbarfaizal_uncensored,melesatku fokuspoint pilkada dprd dpr gubernur bupati gerinda partaipolitik. more. 7 days ago · cakapviral.id's profile picture.,['pilkada dprd'],[],{},"15,4 rb+ suka",2 hari yang lalu,p,organic,6,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTPdQ1SEwIQ/,Partai Golkar dan PAN secara terbuka kembali ...,Instagram › hariankompas,... Pilkada DPRD Opini 8 Desember 2026 Ditulis oleh Djayadi Hanan () Dosen Ilmu Politik Universitas Islam Internasional Indonesia ...,['Pilkada DPRD'],[],{},320+ suka,11 jam yang lalu,p,organic,7,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTQIzuWk0mZ/,Wacana perubahan mekanisme pemilihan kepala daerah ...,Instagram › palembangkulukilir,Tim Pilkada Langsung atau Tim Pilkada DPRD? Berikan argumen terbaikmu di kolom komentar! Baca selengkapnya: ...,['Pilkada DPRD'],[],{},20+ suka,4 jam yang lalu,p,organic,8,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTKdXX1j0mq/,"""Sempat lantang menolak pemilihan kepala daerah ...",Instagram › hariankompas,Sejumlah elite NasDem menilai perubahan sistem pilkada tidak bisa dilakukan terburu-buru karena menyangkut hak politik rakyat. Di sisi lain ...,['perubahan sistem pilkada'],[],{},"4,6 rb+ suka",2 hari yang lalu,p,organic,3,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTMwZNTkjhD/,Demokrat bersama Presiden Prabowo membahas ...,Instagram › demokratjabar,... perubahan sistem pilkada oleh beberapa elite politik dan partai. Andi Arief (Politikus Partai Demokrat) menyatakan bahwa Demokrat masih ...,['perubahan sistem pilkada'],[],{},9 suka,1 hari yang lalu,p,organic,5,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTPjeC6D4gL/,Partai Demokrat disebut mendukung pemilihan Kepala ...,Instagram › asumsico,... perubahan sistem pilkada oleh beberapa elite politik dan partai. Andi Arief (Politikus Partai Demokrat) menyatakan bahwa Demokrat masih ...,['perubahan sistem pilkada'],[],{},620+ suka,10 jam yang lalu,p,organic,6,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTKXvIXE4Pe/,Dewan Pimpinan Pusat (DPP) Partai Demokrat ...,Instagram › totalpolitikcom,... perubahan sistem pilkada oleh beberapa elite politik dan partai. Andi Arief (Politikus Partai Demokrat) menyatakan bahwa Demokrat masih ...,['perubahan sistem pilkada'],[],{},"4,1 rb+ suka",2 hari yang lalu,p,organic,7,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTM3VInk-83/,Sejumlah partai politik telah mengeluarkan sikap resmi ...,Instagram › radar_bogor,... perubahan sistem pilkada itu. Dukungan juga diberikan Partai NasDem. Ketua Fraksi NasDem Viktor Bungtilu Laiskodat mengatakan bahwa sistem ...,['perubahan sistem pilkada'],[],{},"1,2 rb+ suka",1 hari yang lalu,p,organic,8,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DSq6AJpE68N/,Cerita Haru Prabowo Subianto & Joko Widodo,Instagram › dppprojo,more. Now.,[],[],{},20+ suka,2 minggu yang lalu,reel,organic,12,2:22,,,,,,instagram_search2.json
https://www.instagram.com/korankaltara/reel/DS3mFSJkjEY/?hl=ar,Partai Gerindra menyatakan dukungan terhadap usulan ...,Instagram › korankaltara,"... Gubernur Dipilih DPRD"" . K KORAN KALTARA K ORAN KALTARA ""Gerindra Dukung Usulan Bupati/Walikota dan Gubernur Dipilih DPRD"" . K KORAN ...","['Gubernur Dipilih DPRD', 'Gubernur Dipilih DPRD']",[],{},60+ suka,1 minggu yang lalu,korankaltara,organic,13,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTP8-8Gkpf1/,GELORA.CO -Sikap Partai Keadilan Sejahtera (PKS) ...,Instagram › jubir_pemedsos77,"PKS menyatakan dukungan terbatas: pemilihan gubernur dipilih DPRD, sementara bupati dan wali kota tetap dipilih langsung oleh rakyat.",['gubernur dipilih DPRD'],[],{},1 suka,6 jam yang lalu,reel,organic,14,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DSkO73FjOFy/,Golkar dan PKB Sepakat Bupati dan Gubernur dipilih ...,Instagram › apdianutama,"29 likes, 9 comments - apdianutama on December 22, 2025: ""Golkar dan PKB Sepakat Bupati dan Gubernur dipilih DPRD beritaviral fypreels ...",['Gubernur dipilih DPRD'],[],{},20+ suka,2 minggu yang lalu,reel,organic,15,,,,,,,instagram_search2.json
https://www.instagram.com/p/DSSPVhFmIkD/,Hasil Polling Wacana Presiden Prabowo Subianto soal ...,Instagram › sukabumiupdatecom,"Artikel ini telah tayang di Bisnis.com dengan judul ""Biaya Pilkada Mahal, Prabowo Usul Bupati/Gubernur Dipilih DPRD"", Klik selengkapnya di ...",['Gubernur Dipilih DPRD'],[],{},40+ suka,3 minggu yang lalu,p,organic,16,,,,,,,instagram_search2.json
https://www.instagram.com/p/DJF1AujhTzv/,Happy Mayday 🇮🇩 Projo Prabowo gibran ...,Instagram › dppprojo,"PROJO Setujui Kompromi Pilkada: Gubernur Dipilih DPRD, Bupati dan Wali Kota Tetap Dipilih Langsung ...",['Gubernur Dipilih DPRD'],[],{},7 suka,8 bulan yang lalu,p,organic,17,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTAdeEkEir8/,"SNN, JAKARTA — Dukungan terhadap wacana pemilihan ...",Instagram › snnnusantara,"PKS menyatakan dukungan terbatas: pemilihan gubernur dipilih DPRD, sementara bupati dan wali kota tetap dipilih langsung oleh rakyat.",['gubernur dipilih DPRD'],[],{},1 suka,6 hari yang lalu,p,organic,18,,,,,,,instagram_search2.json
https://www.instagram.com/p/DR_K504D1IP/,PRABOWO MENCINTAI PERSPEKTIF PILKADA DI PILIH ...,Instagram › sultraonline2025,"... Gubernur Dipilih DPRD"", Klik selengkapnya di sini: ...",['Gubernur Dipilih DPRD'],[],{},,,p,organic,19,,1 bulan yang lalu,,,,,instagram_search2.json
https://www.instagram.com/reel/DTM7TEdk5Yq/,Anggaran besar dalam penyelenggaraan pemilihan kepala ...,Instagram › narasinewsroom,Selengkapnya imbcnews pilkada dprd pro kontra. more.,[],[],{},"1,8 rb+ suka",1 hari yang lalu,reel,organic,10,5:03,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTMFBsPE5aA/,Pilkada Lewat DPRD??,Instagram › lkigolkar,"dan pengkhianatan terhadap semangat Reformasi. pilkada dprd info. more. View all 2 comments. December 31, 2025 · iyan.sofyan.5648. •. Follow.",[],[],{},120+ suka,1 hari yang lalu,reel,organic,12,1:46,,,,,,instagram_search2.json
https://www.instagram.com/p/DTQX56GEsV2/,"Membaca Ulang Pilkada antara Perwakilan, Negara, dan ...",Instagram › k.hery_,"Dalam pilkada DPRD, hukuman itu dipotong ... Partai berkursi sedikit yang mendukung pilkada DPRD sedang menggali kubur politiknya sendiri.","['pilkada DPRD', 'pilkada DPRD']",[],{},6 suka,2 jam yang lalu,p,organic,13,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTP5IzwE66G/,Pilkada Dipilih Rakayat atau Dipilih Partai ?,Instagram › _yusufmuhammad_,... tapi akal-akalan. pilkada dprd kotakkosong. more. View all 51 comments. 6 days ago · arifkichaniago's profile picture · arifkichaniago. •.,['pilkada dprd'],[],{},10+ suka,7 jam yang lalu,reel,organic,15,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTQKDiYDKWY/,Dukungan terhadap Pilkada via DPRD datang dari Golkar ...,Instagram › hitamputihgp.01,... PILKADA DPRD SUARA MINORITAS DI DPR DEMOKRAT DEMOKRAT DPRD SUARA PUBLIK SURVEI TOLAK! 66% MENOLAK PILKADA VIA DPRD MAYORITAS PUBLIK MENOLAK ...,['PILKADA DPRD'],[],{},30+ suka,4 jam yang lalu,reel,organic,16,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTPPhPQkWQE/,Partai Demokrat menegaskan komitmennya ...,Instagram › pdemokrat,... perubahan sistem pilkada oleh beberapa elite politik dan partai. Andi Arief (Politikus Partai Demokrat) menyatakan bahwa Demokrat masih ...,['perubahan sistem pilkada'],[],{},70+ suka,13 jam yang lalu,p,organic,10,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTKw2_2k1r_/,Pilkada bukan sekadar soal teknis pemilihan atau hitung ...,Instagram › bantengsenayan,Partai Kebangkitan Bangsa (PKB) juga secara terbuka mendukung. Ketua DPP PKB Daniel Johan mengatakan perubahan sistem pilkada tersebut merupakan ...,[],[],{},340+ suka,2 hari yang lalu,reel,organic,11,1:15,,,,,,instagram_search2.json
https://www.instagram.com/p/DTO_TuoCWPW/,Di tengah wacana pemilihan kepala daerah (pilkada) ...,Instagram › nasionalberita_,"... perubahan sistem pilkada itu, termasuk Partai Golkar yang mengusung ide tersebut. Ardian menguraikan, pemilih Partai Gerindra sebanyak 74,5 ...",['perubahan sistem pilkada'],[],{},10+ suka,15 jam yang lalu,p,organic,12,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTPYGt4jPPb/,Pilkada dipilih oleh DPRD mencuat dan memicu pro kontra ...,Instagram › garudatv.official,Ketua DPP PKB Daniel Johan mengatakan perubahan sistem pilkada tersebut merupakan ide lama Ketum PKB Muhaimin Iskandar atau Cak Imin.,[],[],{},2 suka,10 jam yang lalu,reel,organic,13,1:19,,,,,,instagram_search2.json
https://www.instagram.com/p/DS3ikSmAWEp/,"""Partai Gerindra mendukung mekanisme Pemilihan Kepala ...",Instagram › katadatacoid,"... perubahan sistem pilkada domestik. Menteri Sekretaris Negara itu mengatakan, partainya merupakan bagian dari pihak yang mengusulkan agar ...",['perubahan sistem pilkada'],[],{},750+ suka,1 minggu yang lalu,p,organic,14,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTPlGxhkrrQ/,Ternyata Pilkada Via DPRD Lebih Mahal daripada Dipilih ...,Instagram › pangi_syarwi,Alasan utama perubahan sistem pilkada tersebut adalah karena pilkada langsung dinilai mahal biaya politiknya. Hal itu memicu potensi korupsi ...,[],[],{},730+ suka,10 jam yang lalu,reel,organic,15,1:22,,,,,,instagram_search2.json
https://www.instagram.com/p/DTKFWUOkgKT/,Partai Demokrat berada dalam satu barisan ...,Instagram › laporan8.id,... perubahan sistem pilkada oleh beberapa elite politik dan partai. Andi Arief (Politikus Partai Demokrat) menyatakan bahwa Demokrat masih ...,['perubahan sistem pilkada'],[],{},20+ suka,2 hari yang lalu,p,organic,16,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTOvIVSE5BP/,Dukung pilkada alias pemilihan bupati/walikota/gubernur ...,Instagram › terkinidotid,"Ketua Umum PKB Muhaimin Iskandar (Cak Imin) mengusulkan perubahan sistem Pilkada. Ia mengusulkan gubernur ditunjuk Presiden, sedangkan ...",['perubahan sistem Pilkada'],[],{},80+ suka,18 jam yang lalu,reel,organic,17,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DS2BaFDitrI/,Wacana perubahan sistem Pilkada kembali mencuat! Partai ...,Instagram › laporan8.id,"12 likes, 0 comments - laporan8.id on December 29, 2025: ""Wacana perubahan sistem Pilkada kembali mencuat! Partai Amanat Nasional (PAN) ...",[],[],{},10+ suka,1 minggu yang lalu,reel,organic,18,7:34,,,,,,instagram_search2.json
https://www.instagram.com/p/DS6yKw3EjgQ/,Wacana pengembalian pilkada melalui DPRD kembali ...,Instagram › teras_lotara,"... perubahan sistem pilkada tidak bisa dilakukan terburu-buru karena menyangkut hak politik rakyat. Di sisi lain, Gerindra menyatakan dukungan ...",['perubahan sistem pilkada'],[],{},"2,3 rb+ suka",1 minggu yang lalu,p,organic,19,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTAb7T7EfWV/,Wakil Ketua Umum (Waketum) Partai Golongan Karya ...,Instagram › beritakosgoro57.id,Partai Kebangkitan Bangsa (PKB) juga secara terbuka mendukung. Ketua DPP PKB Daniel Johan mengatakan perubahan sistem pilkada tersebut merupakan ...,['perubahan sistem pilkada'],[],{},5 suka,6 hari yang lalu,p,organic,20,,,,,,,instagram_search2.json
https://www.instagram.com/p/DTPszfmkcE-/,Wacana pemilihan kepala daerah oleh DPRD kembali ...,Instagram › warta.labura,Ketua Dewan Pimpinan Pusat Partai Gerindra Prasetyo Hadi mengklaim kajian internal mereka sudah lama mengusulkan perubahan sistem pilkada itu.,['perubahan sistem pilkada'],[],{},5 suka,9 jam yang lalu,p,organic,21,,,,,,,instagram_search2.json
https://www.instagram.com/reel/DTOyqWBkg_D/,Pemilihan kepala daerah (pilkada) melalui Dewan ...,Instagram › todaynewsindonesia,Ketua DPP PKB Daniel Johan mengatakan perubahan sistem pilkada tersebut merupakan ide lama Ketum PKB Muhaimin Iskandar atau Cak Imin.,['perubahan sistem pilkada'],[],{},,,reel,organic,22,,17 jam yang lalu,,,,,instagram_search2.json
https://www.instagram.com/p/DDqFrq2T3YF/,Presiden Prabowo Subianto mengusulkan perubahan ...,Instagram › tvtempochannel,"262 likes, 49 comments - tvtempochannel on December 16, 2024: ""Presiden Prabowo Subianto mengusulkan perubahan sistem pilkada dari pemilu ...",['perubahan sistem pilkada'],[],{},260+ suka,1 tahun yang lalu,p,organic,23,,,,,,,instagram_search2.json
