"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/description/urls/1/display_url","author/entities/description/urls/1/expanded_url","author/entities/description/urls/1/indices/0","author/entities/description/urls/1/indices/1","author/entities/description/urls/1/url","author/entities/description/urls/2/display_url","author/entities/description/urls/2/expanded_url","author/entities/description/urls/2/indices/0","author/entities/description/urls/2/indices/1","author/entities/description/urls/2/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isBlueVerified","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/pinnedTweetIds/0","author/possiblySensitive","author/profilePicture","author/profile_bio/description","author/profile_bio/entities/description/user_mentions/0/id_str","author/profile_bio/entities/description/user_mentions/0/indices/0","author/profile_bio/entities/description/user_mentions/0/indices/1","author/profile_bio/entities/description/user_mentions/0/name","author/profile_bio/entities/description/user_mentions/0/screen_name","author/profile_bio/entities/description/user_mentions/1/id_str","author/profile_bio/entities/description/user_mentions/1/indices/0","author/profile_bio/entities/description/user_mentions/1/indices/1","author/profile_bio/entities/description/user_mentions/1/name","author/profile_bio/entities/description/user_mentions/1/screen_name","author/profile_bio/entities/url/urls/0/display_url","author/profile_bio/entities/url/urls/0/expanded_url","author/profile_bio/entities/url/urls/0/indices/0","author/profile_bio/entities/url/urls/0/indices/1","author/profile_bio/entities/url/urls/0/url","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","bookmarkCount","card","conversationId","createdAt","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","extendedEntities/media/0/display_url","extendedEntities/media/0/expanded_url","extendedEntities/media/0/ext_media_availability/status","extendedEntities/media/0/id_str","extendedEntities/media/0/indices/0","extendedEntities/media/0/indices/1","extendedEntities/media/0/media_key","extendedEntities/media/0/media_results/id","extendedEntities/media/0/media_results/result/__typename","extendedEntities/media/0/media_results/result/id","extendedEntities/media/0/media_results/result/media_key","extendedEntities/media/0/media_url_https","extendedEntities/media/0/original_info/focus_rects/0/h","extendedEntities/media/0/original_info/focus_rects/0/w","extendedEntities/media/0/original_info/focus_rects/0/x","extendedEntities/media/0/original_info/focus_rects/0/y","extendedEntities/media/0/original_info/focus_rects/1/h","extendedEntities/media/0/original_info/focus_rects/1/w","extendedEntities/media/0/original_info/focus_rects/1/x","extendedEntities/media/0/original_info/focus_rects/1/y","extendedEntities/media/0/original_info/focus_rects/2/h","extendedEntities/media/0/original_info/focus_rects/2/w","extendedEntities/media/0/original_info/focus_rects/2/x","extendedEntities/media/0/original_info/focus_rects/2/y","extendedEntities/media/0/original_info/focus_rects/3/h","extendedEntities/media/0/original_info/focus_rects/3/w","extendedEntities/media/0/original_info/focus_rects/3/x","extendedEntities/media/0/original_info/focus_rects/3/y","extendedEntities/media/0/original_info/focus_rects/4/h","extendedEntities/media/0/original_info/focus_rects/4/w","extendedEntities/media/0/original_info/focus_rects/4/x","extendedEntities/media/0/original_info/focus_rects/4/y","extendedEntities/media/0/original_info/height","extendedEntities/media/0/original_info/width","extendedEntities/media/0/sizes/large/h","extendedEntities/media/0/sizes/large/w","extendedEntities/media/0/type","extendedEntities/media/0/url","id","inReplyToId","inReplyToUserId","inReplyToUsername","isConversationControlled","isPinned","isQuote","isReply","isRetweet","lang","likeCount","quoteCount","quoted_tweet","quoted_tweet/author/canDm","quoted_tweet/author/canMediaTag","quoted_tweet/author/coverPicture","quoted_tweet/author/createdAt","quoted_tweet/author/description","quoted_tweet/author/fastFollowersCount","quoted_tweet/author/favouritesCount","quoted_tweet/author/followers","quoted_tweet/author/following","quoted_tweet/author/hasCustomTimelines","quoted_tweet/author/id","quoted_tweet/author/isBlueVerified","quoted_tweet/author/isTranslator","quoted_tweet/author/isVerified","quoted_tweet/author/location","quoted_tweet/author/mediaCount","quoted_tweet/author/name","quoted_tweet/author/pinnedTweetIds/0","quoted_tweet/author/possiblySensitive","quoted_tweet/author/profilePicture","quoted_tweet/author/profile_bio/description","quoted_tweet/author/profile_bio/entities/description/hashtags/0/indices/0","quoted_tweet/author/profile_bio/entities/description/hashtags/0/indices/1","quoted_tweet/author/profile_bio/entities/description/hashtags/0/text","quoted_tweet/author/profile_bio/entities/description/hashtags/1/indices/0","quoted_tweet/author/profile_bio/entities/description/hashtags/1/indices/1","quoted_tweet/author/profile_bio/entities/description/hashtags/1/text","quoted_tweet/author/profile_bio/entities/description/user_mentions/0/id_str","quoted_tweet/author/profile_bio/entities/description/user_mentions/0/indices/0","quoted_tweet/author/profile_bio/entities/description/user_mentions/0/indices/1","quoted_tweet/author/profile_bio/entities/description/user_mentions/0/name","quoted_tweet/author/profile_bio/entities/description/user_mentions/0/screen_name","quoted_tweet/author/profile_bio/entities/url/urls/0/display_url","quoted_tweet/author/profile_bio/entities/url/urls/0/expanded_url","quoted_tweet/author/profile_bio/entities/url/urls/0/indices/0","quoted_tweet/author/profile_bio/entities/url/urls/0/indices/1","quoted_tweet/author/profile_bio/entities/url/urls/0/url","quoted_tweet/author/status","quoted_tweet/author/statusesCount","quoted_tweet/author/twitterUrl","quoted_tweet/author/type","quoted_tweet/author/url","quoted_tweet/author/userName","quoted_tweet/bookmarkCount","quoted_tweet/card","quoted_tweet/conversationId","quoted_tweet/createdAt","quoted_tweet/extendedEntities/media/0/allow_download_status/allow_download","quoted_tweet/extendedEntities/media/0/display_url","quoted_tweet/extendedEntities/media/0/expanded_url","quoted_tweet/extendedEntities/media/0/ext_media_availability/status","quoted_tweet/extendedEntities/media/0/features/large/faces/0/h","quoted_tweet/extendedEntities/media/0/features/large/faces/0/w","quoted_tweet/extendedEntities/media/0/features/large/faces/0/x","quoted_tweet/extendedEntities/media/0/features/large/faces/0/y","quoted_tweet/extendedEntities/media/0/features/large/faces/1/h","quoted_tweet/extendedEntities/media/0/features/large/faces/1/w","quoted_tweet/extendedEntities/media/0/features/large/faces/1/x","quoted_tweet/extendedEntities/media/0/features/large/faces/1/y","quoted_tweet/extendedEntities/media/0/features/large/faces/2/h","quoted_tweet/extendedEntities/media/0/features/large/faces/2/w","quoted_tweet/extendedEntities/media/0/features/large/faces/2/x","quoted_tweet/extendedEntities/media/0/features/large/faces/2/y","quoted_tweet/extendedEntities/media/0/features/orig/faces/0/h","quoted_tweet/extendedEntities/media/0/features/orig/faces/0/w","quoted_tweet/extendedEntities/media/0/features/orig/faces/0/x","quoted_tweet/extendedEntities/media/0/features/orig/faces/0/y","quoted_tweet/extendedEntities/media/0/features/orig/faces/1/h","quoted_tweet/extendedEntities/media/0/features/orig/faces/1/w","quoted_tweet/extendedEntities/media/0/features/orig/faces/1/x","quoted_tweet/extendedEntities/media/0/features/orig/faces/1/y","quoted_tweet/extendedEntities/media/0/features/orig/faces/2/h","quoted_tweet/extendedEntities/media/0/features/orig/faces/2/w","quoted_tweet/extendedEntities/media/0/features/orig/faces/2/x","quoted_tweet/extendedEntities/media/0/features/orig/faces/2/y","quoted_tweet/extendedEntities/media/0/id_str","quoted_tweet/extendedEntities/media/0/indices/0","quoted_tweet/extendedEntities/media/0/indices/1","quoted_tweet/extendedEntities/media/0/media_key","quoted_tweet/extendedEntities/media/0/media_results/id","quoted_tweet/extendedEntities/media/0/media_results/result/__typename","quoted_tweet/extendedEntities/media/0/media_results/result/id","quoted_tweet/extendedEntities/media/0/media_results/result/media_key","quoted_tweet/extendedEntities/media/0/media_url_https","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/0/h","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/0/w","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/0/x","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/0/y","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/1/h","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/1/w","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/1/x","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/1/y","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/2/h","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/2/w","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/2/x","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/2/y","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/3/h","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/3/w","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/3/x","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/3/y","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/4/h","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/4/w","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/4/x","quoted_tweet/extendedEntities/media/0/original_info/focus_rects/4/y","quoted_tweet/extendedEntities/media/0/original_info/height","quoted_tweet/extendedEntities/media/0/original_info/width","quoted_tweet/extendedEntities/media/0/sizes/large/h","quoted_tweet/extendedEntities/media/0/sizes/large/w","quoted_tweet/extendedEntities/media/0/type","quoted_tweet/extendedEntities/media/0/url","quoted_tweet/id","quoted_tweet/inReplyToId","quoted_tweet/inReplyToUserId","quoted_tweet/inReplyToUsername","quoted_tweet/isConversationControlled","quoted_tweet/isPinned","quoted_tweet/isReply","quoted_tweet/lang","quoted_tweet/likeCount","quoted_tweet/quoteCount","quoted_tweet/quoted_tweet","quoted_tweet/quoted_tweet/bookmarkCount","quoted_tweet/quoted_tweet/card","quoted_tweet/quoted_tweet/conversationId","quoted_tweet/quoted_tweet/createdAt","quoted_tweet/quoted_tweet/id","quoted_tweet/quoted_tweet/inReplyToId","quoted_tweet/quoted_tweet/inReplyToUserId","quoted_tweet/quoted_tweet/inReplyToUsername","quoted_tweet/quoted_tweet/isConversationControlled","quoted_tweet/quoted_tweet/isPinned","quoted_tweet/quoted_tweet/isReply","quoted_tweet/quoted_tweet/lang","quoted_tweet/quoted_tweet/likeCount","quoted_tweet/quoted_tweet/quoteCount","quoted_tweet/quoted_tweet/quoted_tweet","quoted_tweet/quoted_tweet/quoted_tweet_results","quoted_tweet/quoted_tweet/replyCount","quoted_tweet/quoted_tweet/reply_to_user_results","quoted_tweet/quoted_tweet/retweetCount","quoted_tweet/quoted_tweet/retweeted_tweet","quoted_tweet/quoted_tweet/source","quoted_tweet/quoted_tweet/text","quoted_tweet/quoted_tweet/twitterUrl","quoted_tweet/quoted_tweet/type","quoted_tweet/quoted_tweet/url","quoted_tweet/quoted_tweet/viewCount","quoted_tweet/quoted_tweet_results","quoted_tweet/quoted_tweet_results/rest_id","quoted_tweet/quoted_tweet_results/result/__typename","quoted_tweet/quoted_tweet_results/result/rest_id","quoted_tweet/replyCount","quoted_tweet/reply_to_user_results","quoted_tweet/retweetCount","quoted_tweet/retweeted_tweet","quoted_tweet/source","quoted_tweet/text","quoted_tweet/twitterUrl","quoted_tweet/type","quoted_tweet/url","quoted_tweet/viewCount","quoted_tweet_results","quoted_tweet_results/rest_id","quoted_tweet_results/result/__typename","quoted_tweet_results/result/core/user_results/rest_id","quoted_tweet_results/result/core/user_results/result/__typename","quoted_tweet_results/result/core/user_results/result/action_counts/favorites_count","quoted_tweet_results/result/core/user_results/result/avatar/image_url","quoted_tweet_results/result/core/user_results/result/banner/image_url","quoted_tweet_results/result/core/user_results/result/core/created_at","quoted_tweet_results/result/core/user_results/result/core/name","quoted_tweet_results/result/core/user_results/result/core/screen_name","quoted_tweet_results/result/core/user_results/result/dm_permissions/can_dm","quoted_tweet_results/result/core/user_results/result/exclusive_tweet_following","quoted_tweet_results/result/core/user_results/result/location/location","quoted_tweet_results/result/core/user_results/result/media_permissions/can_media_tag","quoted_tweet_results/result/core/user_results/result/pinned_items/tweet_ids_str/0","quoted_tweet_results/result/core/user_results/result/private_super_following","quoted_tweet_results/result/core/user_results/result/profile_bio/description","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/hashtags/0/indices/0","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/hashtags/0/indices/1","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/hashtags/0/text","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/hashtags/1/indices/0","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/hashtags/1/indices/1","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/hashtags/1/text","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/user_mentions/0/id_str","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/user_mentions/0/indices/0","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/user_mentions/0/indices/1","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/user_mentions/0/name","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/description/user_mentions/0/screen_name","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/url/urls/0/display_url","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/url/urls/0/expanded_url","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/url/urls/0/indices/0","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/url/urls/0/indices/1","quoted_tweet_results/result/core/user_results/result/profile_bio/entities/url/urls/0/url","quoted_tweet_results/result/core/user_results/result/profile_metadata/profile_interstitial_type","quoted_tweet_results/result/core/user_results/result/profile_metadata/profile_link_color","quoted_tweet_results/result/core/user_results/result/profile_translation/translator_type_enum","quoted_tweet_results/result/core/user_results/result/properties/has_extended_profile","quoted_tweet_results/result/core/user_results/result/relationship_counts/followers","quoted_tweet_results/result/core/user_results/result/relationship_counts/following","quoted_tweet_results/result/core/user_results/result/rest_id","quoted_tweet_results/result/core/user_results/result/super_follow_eligible","quoted_tweet_results/result/core/user_results/result/super_followed_by","quoted_tweet_results/result/core/user_results/result/super_following","quoted_tweet_results/result/core/user_results/result/tweet_counts/media_tweets","quoted_tweet_results/result/core/user_results/result/tweet_counts/tweets","quoted_tweet_results/result/core/user_results/result/verification/is_blue_verified","quoted_tweet_results/result/core/user_results/result/website/url","quoted_tweet_results/result/edit_control/__typename","quoted_tweet_results/result/edit_control/edit_tweet_ids/0","quoted_tweet_results/result/edit_control/editable_until_msecs","quoted_tweet_results/result/edit_control/edits_remaining","quoted_tweet_results/result/edit_control/is_edit_eligible","quoted_tweet_results/result/is_translatable","quoted_tweet_results/result/legacy/bookmark_count","quoted_tweet_results/result/legacy/conversation_id_str","quoted_tweet_results/result/legacy/created_at","quoted_tweet_results/result/legacy/display_text_range/0","quoted_tweet_results/result/legacy/display_text_range/1","quoted_tweet_results/result/legacy/extended_entities/media/0/allow_download_status/allow_download","quoted_tweet_results/result/legacy/extended_entities/media/0/display_url","quoted_tweet_results/result/legacy/extended_entities/media/0/expanded_url","quoted_tweet_results/result/legacy/extended_entities/media/0/ext_media_availability/status","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/0/h","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/0/w","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/0/x","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/0/y","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/1/h","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/1/w","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/1/x","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/1/y","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/2/h","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/2/w","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/2/x","quoted_tweet_results/result/legacy/extended_entities/media/0/features/large/faces/2/y","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/0/h","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/0/w","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/0/x","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/0/y","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/1/h","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/1/w","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/1/x","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/1/y","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/2/h","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/2/w","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/2/x","quoted_tweet_results/result/legacy/extended_entities/media/0/features/orig/faces/2/y","quoted_tweet_results/result/legacy/extended_entities/media/0/id_str","quoted_tweet_results/result/legacy/extended_entities/media/0/indices/0","quoted_tweet_results/result/legacy/extended_entities/media/0/indices/1","quoted_tweet_results/result/legacy/extended_entities/media/0/media_key","quoted_tweet_results/result/legacy/extended_entities/media/0/media_results/id","quoted_tweet_results/result/legacy/extended_entities/media/0/media_results/result/__typename","quoted_tweet_results/result/legacy/extended_entities/media/0/media_results/result/id","quoted_tweet_results/result/legacy/extended_entities/media/0/media_results/result/media_key","quoted_tweet_results/result/legacy/extended_entities/media/0/media_url_https","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/0/h","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/0/w","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/0/x","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/0/y","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/1/h","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/1/w","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/1/x","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/1/y","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/2/h","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/2/w","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/2/x","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/2/y","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/3/h","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/3/w","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/3/x","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/3/y","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/4/h","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/4/w","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/4/x","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/focus_rects/4/y","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/height","quoted_tweet_results/result/legacy/extended_entities/media/0/original_info/width","quoted_tweet_results/result/legacy/extended_entities/media/0/sizes/large/h","quoted_tweet_results/result/legacy/extended_entities/media/0/sizes/large/w","quoted_tweet_results/result/legacy/extended_entities/media/0/type","quoted_tweet_results/result/legacy/extended_entities/media/0/url","quoted_tweet_results/result/legacy/favorite_count","quoted_tweet_results/result/legacy/full_text","quoted_tweet_results/result/legacy/is_quote_status","quoted_tweet_results/result/legacy/lang","quoted_tweet_results/result/legacy/possibly_sensitive_editable","quoted_tweet_results/result/legacy/quote_count","quoted_tweet_results/result/legacy/quoted_status_id_str","quoted_tweet_results/result/legacy/quoted_status_permalink/display","quoted_tweet_results/result/legacy/quoted_status_permalink/expanded","quoted_tweet_results/result/legacy/quoted_status_permalink/url","quoted_tweet_results/result/legacy/reply_count","quoted_tweet_results/result/legacy/retweet_count","quoted_tweet_results/result/legacy/user_id_str","quoted_tweet_results/result/quoted_tweet_results/rest_id","quoted_tweet_results/result/quoted_tweet_results/result/__typename","quoted_tweet_results/result/quoted_tweet_results/result/rest_id","quoted_tweet_results/result/rest_id","quoted_tweet_results/result/unmention_data/id","quoted_tweet_results/result/view_count_info/count","quoted_tweet_results/result/view_count_info/state","replyCount","reply_to_user_results","reply_to_user_results/rest_id","reply_to_user_results/result/__typename","reply_to_user_results/result/core/screen_name","reply_to_user_results/result/rest_id","retweetCount","retweeted_tweet","source","text","twitterUrl","type","url","viewCount"
"true","true","https://pbs.twimg.com/profile_banners/1557182798888198144/1759556544","Wed Aug 10 01:52:08 +0000 2022","(by default) berprasangka baik namun kritis pada kebijakan  pemerintah, siapapun presiden nya",,,,,,,,,,,,,,,,,,,,,"0","1558","1438","737","false","1557182798888198144","true","false","false","Jakarta","88","logika sederhana","2005952239416783218","false","https://pbs.twimg.com/profile_images/2008469856098861056/FbC2Y3Jy_normal.jpg",,,,,,,,,,,,,,,,,"","7896","https://twitter.com/nalar_logis","user","https://x.com/nalar_logis","nalar_logis","2",,"2008455670451106062","Tue Jan 06 11:55:33 +0000 2026","twitter.com/i/web/status/2…","https://twitter.com/i/web/status/2008507726905962737","293","316","https://t.co/YnLfJ4ufsD","57222373","0","11","gitaputrid","gitaputrid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2008507726905962737","2008455670451106062","57222373","gitaputrid","false","false","false","true","false","in","0","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13",,,,,,"2",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nope, saya berbeda pendapat

Bila boleh berandai-andai, misalkan saja undang undang pemilihan kepala daerah oleh DPRD tahun 2014 itu tidak dibatalkan melalui mekanisme Perppu oleh presiden, maka pada tahun 2017 gubernur DKI Jakarta akan dipilih oleh DPRD

Andaikan tahun 2017 itu gubernur jakarta dipilih oleh DPRD maka kejadian ""pilkada brutal"" di Jakarta tahun 2017 saat itu tidak akan terjadi

Andai pilkada brutal di DKI Jakarta tahun 2017 itu tidak terjadi => Tidak akan ada POLARISASI RAKYAT yg begitu merusak yg dampaknya terus berkepanjangan sampai sekarang","https://twitter.com/nalar_logis/status/2008507726905962737","tweet","https://x.com/nalar_logis/status/2008507726905962737","2682"
"true","true","https://pbs.twimg.com/profile_banners/208784759/1434378976","Wed Oct 27 23:12:36 +0000 2010","Founder TK - SD - SMP - SMA - UIGM, STEBIS IGM, AL IHSANIA. Inisiator YP3I. https://t.co/k09pbUyV2Q ; https://t.co/pIX0Q17riK ; https://t.co/CK5ZQylQFW","igm.ac.id","http://www.igm.ac.id","76","99","https://t.co/k09pbUyV2Q","yp3i.or.id","http://yp3i.or.id/","102","125","https://t.co/pIX0Q17riK","uigm.ac.id","http://www.uigm.ac.id","128","151","https://t.co/CK5ZQylQFW","marzukialie.com","http://marzukialie.com","0","23","https://t.co/faTQn3JqdM","0","520","362828","884","false","208784759","false","false","false","Jakarta - Indonesia","702","Marzuki Alie Dr.H.",,"false","https://pbs.twimg.com/profile_images/1347477419083485185/5qLjpA7p_normal.jpg",,,,,,,,,,,,,,,,,"","31436","https://twitter.com/marzukialie_MA","user","https://x.com/marzukialie_MA","marzukialie_MA","6",,"2007477128678211936","Sat Jan 03 15:40:19 +0000 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007477128678211936",,"","","false","false","false","false","false","in","15","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22",,,,,,"9",,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pemilukada bupati/wako/gubernur selalu menjadi perdebatan antara dipilih langsung oleh rakyat dengan pemilihan lewat dprd. Apakah keduanya diperkenankan menurut konstitusi ? Keduanya Konstitusional, artinya pemilihan langsung oleh rakyat atau rakyat memilih anggota dprd, ang dprd","https://twitter.com/marzukialie_MA/status/2007477128678211936","tweet","https://x.com/marzukialie_MA/status/2007477128678211936","27078"
