"author_display_name","author_is_verified","author_profile_pic_url","author_profile_url","author_username","created_at","created_at_timestamp","has_audio","is_liked_by_author","item_type","like_count","media_type","post_code","post_url","quote_count","reply_count","reply_id","reply_to_username","reply_url","repost_count","scraped_at","share_count","text_content","view_count"
"Inilahcom","false",,,"inilah_com","2025-12-29T04:42:29.000Z",,,,"original_post","1",,"DS1Zg2PEahE","https://www.threads.com/@inilah_com/post/DS1Zg2PEahE/partai-gerindra-mendukung-usulan-kepala-daerah-level-gubernur-hingga-bupatiwali-","0","2",,,,"0","2026-01-08T22:09:32.974812Z","0","Partai Gerindra mendukung usulan kepala daerah level gubernur hingga bupati/wali kota dipilih Dewan Perwakilan Rakyat Daerah (DPRD) di masing-masing daerah. Sekretaris Jenderal DPP Partai Gerindra Sugiono menyebut pemilihan kepala daerah oleh DPRD patut dipertimbangkan untuk diterapkan.","228"
"Inilahcom","false","https://scontent-iad3-2.cdninstagram.com/v/t51.2885-19/399994659_2296603227200381_4133879518000226837_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QGA01oQ-lLkS5V5PHdR9RcGvAe0jvm4CkeVYCMH-DUFJIGQIOgXsV5Nj-aFd0tpitQ&_nc_ohc=MSUsMJTyNXsQ7kNvwHWB6ls&_nc_gid=XM7jqzY5HllhaM002_pyGA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afp2kirFGtJ5XRx87kRrzjvwikkWE50KXqBWcEZ5hTv-CA&oe=69660C39&_nc_sid=10d13b","https://www.threads.com/@inilah_com","inilah_com","2025-12-29T04:42:33.000Z","1766983353","false","false","reply","1","1",,,"0","1","DS1ZhcTkWII","inilah_com","https://www.threads.com/@inilah_com/post/DS1ZhcTkWII","0","2026-01-08T22:09:32.983662Z",,"Menurut Sugiono, Partai Gerindra melihat pemilihan kepala daerah melalui DPRD bisa lebih efisien daripada yang selama ini diterapkan. Dia menilai pemilihan melalui DPRD bisa lebih efisien mulai dari proses atau waktu penjaringan kandidat, mekanisme, anggaran dan ongkos politik hingga pemilihan terlaksana.",
