tweet_id,text,author,author_name,created_at,likes,replies,retweets,verified,followers,lang,in_reply_to_tweet_id
1.732189184654537e+18,Aku lebih suka Gubenur dipilih sama presiden. Lihat kebanyakan kinerja gubenur hasil pilkada langsung sangatlah buruk. Propinsi di Indonesia itu bukan negara bagian.,widj_wuming,Nameless,Wed Dec 06 00:04:18 +0000 2023,2,1,0,False,99,,
1.732001149098599e+18,"Ini pendapat orang awam,Gubernur ditunjuk Presiden tdk ada biaya sehingga Gubernur menjalankan tugasnya bisa tenang krn tdk ada alasan unt korupsi,tdk ada setoran ke partainya,tdk ada bagi2 proyek kpd kawannya dlm 1 partai,rakyat sangat amat se7 sekali",Budionotaslim3,"terus semangat,semangat terus",Tue Dec 05 11:37:07 +0000 2023,0,1,0,False,524,,
1.7273197797181158e+18,Klo di DIY itu lurahnya juksung apa pemilihan langsung.,vetdam1616,maryono,Wed Nov 22 13:35:02 +0000 2023,0,1,0,False,96,,
1.7273686602627484e+18,"Lurah itu jabatan setingkat kades tp di perkotaan. Lurah ditunjuk oleh bupati/ walikota. Klo kades, bupati/ walikota lewat pemilihan. Hny raja keraton yg otomatis jd gubernur, dilakukan penetapan tiap 5 tahun oleh DPRD dan dilantik presiden.",Ijaunsi,58% hasil manipulasi,Wed Nov 22 16:49:16 +0000 2023,0,0,0,False,140,,
1.723832429373207e+18,"Pemilihan sekarang aja udah bikin ruwet, mendingan kek jaman orba partai cuma 3, Presiden dipilih langsung, jabatan presiden cukup 2 periode, gubernur dn walikota dipilih oleh Presiden setelah mendapat rekomendasi 3 calon dari DPRD, yang korupsi dihukum mati itu paling penting",jacknovember24,Jack November,Sun Nov 12 22:37:33 +0000 2023,0,0,0,False,37,,
2.009110944916595e+18,Biar irit dan kualitas pilpres jadi lebih baik : 1. Capres membuat daftar cagub 2. Cagub akan jadi gubernur jika capresnya terpilih. Keuntungan : 1. tidak ada capres dadakan 2. Biaya sangat irit.,Koezuma2,Koezuma__,Thu Jan 08 03:52:31 +0000 2026,0,0,0,False,247,,
2.0091038500374984e+18,"Kalau menurut saya, gubernur lebih cocok pilkada tak langsung biar garis komando sbg perpanjangan tangan presiden jelas. Dlm UU, otonomi kan pemerintah tingkat 2 (kab/kota)",KoyanBtm,KOYAN,Thu Jan 08 03:24:19 +0000 2026,0,0,0,False,7512,,
2.009049746695156e+18,"Naah ide bagus, cukup pilih langsung Gubernur, nanti kepala2 daerah (Walkot/Bupati) di wilayahnya diangkat oleh Gubernur terpilih aja supaya program2 Pemprov berjalan sampe ke pelosok krn Bupati/Walkot nggada agenda sndiri2 sesuai janji kampanye.",p4piKRiS,KrsKrs,Wed Jan 07 23:49:20 +0000 2026,1,0,0,False,274,,
2.0088602134668168e+18,"Buat serius bikin sistem politik dan pemilu itu bukan nanya “ini mahal ato murah”. selama ada budaya duit, kompetisi, dan pemaen, dipilih DPRD jg bakal tetep mahal. bikin sistem pemilu itu hrs dgn pertanyaan: mau bikin sistem dan kompetisi politik yg seperti apa?",Ramadhan_M81,Gibang,Wed Jan 07 11:16:12 +0000 2026,2,1,0,False,281,,
2.008860843220604e+18,"Kalo emang mau hapus Pilkada, kita jadi negara parlementer aja. kalo KADA gabecus, bisa dijatohin sm DPRD. kalo gubernur dipilih DPRD kan gabisa dijatuhkan parlemen dan fixed term, padahal KADAnya gadipilih via election. justru esensi ada election itu biar gbs dijatuhkan DPRD",Ramadhan_M81,Gibang,Wed Jan 07 11:18:42 +0000 2026,1,1,0,False,281,,
2.0088612265296776e+18,"Siapa yang mengangkat = Kepada dia lah yang bertanggung jawab. Kalo dipilih DPRD, harusnya bs dijatuhkan jg sm DPRD. itu parlementer. ini dipilih DPRD tp gaada mosi tifak percaya = gabisa dijatuhkan DPRD. itu namanya sistem bukan-bukan. bkn presidensil, bkn parlementer.",Ramadhan_M81,Gibang,Wed Jan 07 11:20:13 +0000 2026,0,0,0,False,281,,
2.00881124282017e+18,"Lhaini baru beneran murah, bisalah kita BubarkanDPR. Pemimpin digilir aja antar golongan masing-masing 1 tahunan, gitu aja terus bergantian jadi semuanya punya kesempatan dan peluang yang sama untuk korupsi",FarhanAtjeh,Farhan Muchtar,Wed Jan 07 08:01:36 +0000 2026,0,0,0,False,254,,
2.0085839765296207e+18,"Ya, saya paham kekhawatiranmu soal wacana Pilkada lewat DPRD. Berdasarkan putusan MK terbaru seperti No. 135/PUU-XXII/2024, pemilu nasional dan daerah dipisah, tapi tetap menegaskan pemilihan langsung oleh rakyat. Putusan ini dan No. 62/PUU-XXII/2024 bertentangan dengan pilkada",grok,Grok,Tue Jan 06 16:58:32 +0000 2026,0,1,0,False,7365979,,
2.0085849725680645e+18,terus elitnya gimana... emang tolol sumpah...,Pemancar_17,Qori Ari Pratama,Tue Jan 06 17:02:29 +0000 2026,0,1,0,False,7,,
2.0085851678251464e+18,"Ya, wacana pilkada lewat DPRD memang kontroversial. Beberapa elit dorong ini untuk efisiensi biaya, kurangi politik uang, dan hindari konflik (spt disampaikan Golkar & Demokrat). Tapi, ini bertentangan dengan putusan MK seperti No. 135/PUU-XXII/2024 yang tegaskan pilkada langsung",grok,Grok,Tue Jan 06 17:03:16 +0000 2026,0,0,0,False,7365979,,
2.0079847538202504e+18,"Pilihan langsung benarkah rakyat memilih pemimpinnya, atau sudah dipilihkan parpol 100% lalu disodorkan ke pemilih.",kursimalas87,Seger,Mon Jan 05 01:17:26 +0000 2026,0,0,0,False,26,,
2.0076415664506964e+18,Boleh gak jadi anjing yahudi??,SudartoFarel,fififafa,Sun Jan 04 02:33:44 +0000 2026,0,0,0,False,24,,
2.006918305882481e+18,"Berdasarkan statement beberapa petinggi partai di Media, sepertinya nanti melalui DPRD pemilihan kepala daerahnya",yudiharahap46,Yudi Purnomo Harahap,Fri Jan 02 02:39:45 +0000 2026,3,1,1,False,25720,,
2.0069378126088888e+18,Ralat Bang...one person one vote bukan one man one vote..😅 perempuan juga memiliki hak pilih yang sama.,JosuaNapitupul6,Josua Napitupulu,Fri Jan 02 03:57:16 +0000 2026,0,1,0,False,261,,
2.00694634211625e+18,He he siap maksudnya itu,yudiharahap46,Yudi Purnomo Harahap,Fri Jan 02 04:31:09 +0000 2026,1,0,0,False,25720,,
1.993291580107793e+18,Access powerful AI GPUs with no hidden fees.,hivenet_cloud,Hivenet,Tue Nov 25 12:12:00 +0000 2025,374,35,43,False,1901,,
2.0069179303035407e+18,Yg lbh menguntungkan buat rezim demi melanggengkan kekuasaan di 2029 Akar rumput cukup jd penonton sandiwara,Syahruzy44356,Syahruzy Penikmat kopi pahit,Fri Jan 02 02:38:15 +0000 2026,2,0,0,False,1510,,
2.006930843139453e+18,"Boleh jadi negara federal gak? Biar pemerintahan masing² dikelola tiap propinsi saja, gak terpusat.",_xmnID,刀ﾑﾶんの尺尺ひﾚ,Fri Jan 02 03:29:34 +0000 2026,2,0,0,False,135,,
2.0069389038662088e+18,"Aturan yg berubah2 hanya akan menghasilkan ketidakpastian akan lebih jika aturan yg ada disempurnakan, bolong-bolongnyq spt money politics dll ditambal dengan kebijakan-kebijakan yg mempersempit peluangnya atau aturan hukumnya diterapkan dengan disiplin dan tegas. Aturan pidana",Caktweetjustice,Caktweetjustice,Fri Jan 02 04:01:36 +0000 2026,1,0,0,False,1969,,
2.0069262487449887e+18,"Malingnya makin tambah parah. Klo pemilu lewat DPRD. Lebih baik bubarkan aja DPRD, gak ada gunanya buat masyarakat.",mutajir_mohamat,Mohamat Mutajir,Fri Jan 02 03:11:19 +0000 2026,1,0,0,False,813,,
2.007045168197956e+18,"Demokrasi tidak akan selesai. Selama syahwat digunakan. Nyogok 100 orang Anggota Dewan lebih murah drpd nyogok rakyat. Jk terpilih pejabat lupa rakyat, mrk akan kongkalikong dg anggota Dewan u perkaya diri. Krn tdk dipilih rakyat. Memakzulkan mudah.",zen_dal,mahesa jenar.,Fri Jan 02 11:03:51 +0000 2026,1,0,0,False,487,,
2.006958397523112e+18,"dipilih sama DPR ama presiden nggak masalah, yg masalah screening calon kepala daerahnya ini. dan juga screening calon anggota dewan supaya nggak terintervensi fraud. proses pertanggungjawaban kinerja mereka saat menjabat",arozali691701,Ahmad Rozali,Fri Jan 02 05:19:04 +0000 2026,1,0,0,False,28,,
2.0069482605278784e+18,"Akan lebih efektif jika presiden langsung yang nunjuk, lebih mudah menggantinya jika tidak kompeten menjadi kepala daerah.",madinakopikoi,akunaspal,Fri Jan 02 04:38:47 +0000 2026,1,0,0,False,60,,
2.0070660575012127e+18,2 mekanisme setelahnya itu cara paling absurd. Ketidakmampuan mesin partai dan ketidakbecusan KETUM PARTAI dalam mengkader PEMIMPIN DAERAH akhirnya bersembunyi dibalik alibi 2 mekanisme tsb. LALU APA DONG FUNGSINYA PARTAI. Bubarin aja kalau begitu.,ant_on8,BICARA CONTENT | Anton Mabruri KN,Fri Jan 02 12:26:52 +0000 2026,0,0,0,False,765,,
2.0070737848058924e+18,Ganti presidensial ke Parlementer. Tidak bagus semua pilihan di atas.,ardjoe0704,ardjoe,Fri Jan 02 12:57:34 +0000 2026,0,0,0,False,379,,
2.0070797713276603e+18,One man one vote dgn cara e vote,zoelf1k4r,Oepick,Fri Jan 02 13:21:21 +0000 2026,0,0,0,False,157,,
2.0068723358492385e+18,"Yang salah yang milih. DPRD yang skup wilayah nya 3 kecamatan banyak rakyat yang salah pilih , gimana kepala daerah yang skup wilayah nya satu kabupaten, makin banyak yang salah pilih jika rakyat yang memilih",MuhammadZuhriii,Helmpulpes,Thu Jan 01 23:37:05 +0000 2026,0,0,0,False,343,,
1.8679195188337464e+18,Kalo kata pak mahfud krn waktu itu ada penolakan besar2an makanya sby keluarin perppu,IwanAlma,iwan_alma,Sat Dec 14 13:08:12 +0000 2024,4,1,0,False,63,,
1.867912399669576e+18,Ya. Waktu itu Presiden mengeluarkan Perppu No.1 Tahun 2014 dan Perppu No.2 Tahun 2014.,MohArifWidarto,Pilpres 1 Putaran,Sat Dec 14 12:39:54 +0000 2024,2,0,1,False,4468,,
1.8679313367927977e+18,Mau konsisten takutnya jabatan hilang 😂,Herri32407314,Herri,Sat Dec 14 13:55:09 +0000 2024,2,0,0,False,599,,
1.8679373342322647e+18,Sekarang yg ngusulin si presiden secara langsung dan kemungkinan besar bakal ACC tok,PenikmatHibura2,PenikmatHiburan,Sat Dec 14 14:18:59 +0000 2024,1,0,0,False,54,,
1.8679389746245307e+18,"Kata-kata kunci: ""kalau konsisten""",toxynuscaV2,Mursid W. Hananto ®,Sat Dec 14 14:25:30 +0000 2024,1,0,0,False,471,,
1.8679245627443405e+18,"Pragmatis dulu laaaah... baru gabung,, cuan belum ngumpul...",prabowo_wishnu,Raden Blues,Sat Dec 14 13:28:14 +0000 2024,1,0,0,False,45,,
1.8679453941117207e+18,"susah sih kalo konsisten demokrat ini. uda kecemplung, apalagi si agus diangkat mentri. otomatis mereka manut dan tiarap grakkk.",aabdoelkarim,aabdoelkarim,Sat Dec 14 14:51:01 +0000 2024,1,0,0,False,133,,
1.8682391282085071e+18,Suara rakyat suara Tuhan Biarkan rakyat langsung memilih pemimpinnya. Kemunduran namanya kalau dipilih oleh DPR.,rangkutifuat,Rangkuti,Sun Dec 15 10:18:13 +0000 2024,0,0,0,False,164,,
1.868079292070138e+18,"PKS dulu juga menolak, kalo PKS dan Demokrat konsisten, ditambah PDIP yg sudah nyatakan menolak, maka wacana kepala daerah dipilih DPRD akan latu sebelum berkembang, kecuali PRabowo berani keluarkan Perppu",irhamnapermana,Budi Permana,Sat Dec 14 23:43:05 +0000 2024,0,1,0,False,109,,
1.8679335479921623e+18,pasti berubah lah gak mungkin demokrat mau jadi oposisi,rott183_lau,劉偉禮 rott183,Sat Dec 14 14:03:57 +0000 2024,0,0,0,False,165,,
1.867957865325146e+18,"Masalahnya kekuatan fraksi Partai Demokrat sekarang adalah yg paling kecil di parlemen (44 kursi). Saat peristiwa di tahun 2014, fraksi PD saat itu adalah yg terbesar di parlemen dgn 148 kursi.",newswaLker,WartaGlobal,Sat Dec 14 15:40:34 +0000 2024,0,0,0,False,211,,
1.8681033748241613e+18,Kekuasan itu Indah Kawaaaannnnnnn....,RYANKENCANA,SuksesSelalu,Sun Dec 15 01:18:46 +0000 2024,0,0,0,False,1497,,
1.8679552611321124e+18,"""kalau""",sasugaken,ken yoi,Sat Dec 14 15:30:13 +0000 2024,0,0,0,False,28,,
1.868184502008496e+18,pak sby.. knp sih pak :( masa demokrat yg dulu bukanlah yg skr..,letmesleepmate,🇵🇸🤍,Sun Dec 15 06:41:09 +0000 2024,0,0,0,False,190,,
1.8681176029099663e+18,Pak 🤔,irvansatoshi90,irvansatoshi,Sun Dec 15 02:15:19 +0000 2024,0,0,0,False,35,,
1.8679499605134336e+18,Akhirnya ide orba bangkit lagi 😂,BijakHuman,Birojomblo,Sat Dec 14 15:09:10 +0000 2024,0,0,0,False,36,,
1.868508301409059e+18,"Politik mengikuti kekuasaan, dan DPR akan mendukung kekuasaan",iwalanwar,iswarsyah anwar,Mon Dec 16 04:07:48 +0000 2024,0,0,0,False,107,,
1.8682429167010573e+18,Fraksi lain mah aman. Justru PDIP yg diragukan soal demokrasi. Nih:,freemaksi,FREE MAKSI,Sun Dec 15 10:33:16 +0000 2024,0,1,0,False,14,,
1.756997878667694e+18,Dua suara dr saya dan istri buat Ibu,rdh131,Ardha,Mon Feb 12 11:05:12 +0000 2024,0,1,0,False,13,,
1.75719326621336e+18,Terima kasih atas perhatian dan dukungannya pak. Salam utk istri ya,imadya,IMA MAHDIAH,Tue Feb 13 00:01:36 +0000 2024,0,1,0,False,42383,,
1.7570931876913728e+18,"Utk dapil jakarta selatan,siapa yg harus dipilih,Krn aku blm tau siapa yg mau di pilih buat DPRD dki",ChristinMatipa,Christin Matipa,Mon Feb 12 17:23:55 +0000 2024,0,1,0,False,79,,
1.7571931287450872e+18,Dapil 7/8? coblos partainya saja juga bisa,imadya,IMA MAHDIAH,Tue Feb 13 00:01:03 +0000 2024,1,1,0,False,42383,,
1.7569886263392873e+18,"gw di timur, sih. sukses ya mbak...",AwangSancaka,awang sancaka🤟,Mon Feb 12 10:28:26 +0000 2024,0,1,0,False,2313,,
1.757193160776942e+18,Terima kasih,imadya,IMA MAHDIAH,Tue Feb 13 00:01:11 +0000 2024,1,0,0,False,42383,,
1.7569763502281075e+18,Semoga terpilih lagi kak imadya 🤟,KikBer21,kik ber'ak,Mon Feb 12 09:39:39 +0000 2024,3,0,0,False,20,,
1.7569764067337503e+18,Jangan lupa pilih,hokimulu,FALLOUT,Mon Feb 12 09:39:53 +0000 2024,1,0,1,False,216,,
1.7569754205899574e+18,Ima madiah dki 1,2029GantiRezim,Anti Bani Emirati,Mon Feb 12 09:35:57 +0000 2024,2,0,0,False,482,,
1.7569786320216435e+18,Aku baru tau. Makasih infonya kak Ima,igiekakurniawan,IgiEkaKurniawan,Mon Feb 12 09:48:43 +0000 2024,1,0,0,False,183,,
1.7569754326611356e+18,Kalau untuk Kec. Koja Jakut ada caleg yang bagus yg seperti Ibu?,RickyHutadjulu,RckHtjl,Mon Feb 12 09:36:00 +0000 2024,1,1,0,False,204,,
1.75701149208243e+18,Siap pilih PDIP mbak,47b2b39c9ce2480,Teguh Swasono,Mon Feb 12 11:59:18 +0000 2024,0,0,0,False,29,,
1.7569774697088164e+18,Mba Ima...tetangga saya suami istri...suami terdaftar di dpt si istri tidak. Apakah si istri bisa datang ke TPS sambil bawa KTP dan KK? Alamat rambutan Ciracas Jaktim,ARayyain,Arrayain,Mon Feb 12 09:44:06 +0000 2024,0,1,0,False,100,,
1.7570085004239055e+18,Semangat mbak.. Kalahkan PSI.. 🔥🔥🔥,lexotansbo,pak_Bewok,Mon Feb 12 11:47:24 +0000 2024,0,0,0,False,33,,
1.7570156996907625e+18,Siap amankan,Syafira2010,SSS,Mon Feb 12 12:16:01 +0000 2024,0,0,0,False,120,,
1.757477714439943e+18,"Kak, Untuk Sumur Batu, Cempaka Putih ada rekomendasi?",Pencoret_,Aspiring Middle Class,Tue Feb 13 18:51:54 +0000 2024,0,0,0,False,310,,
1.7337411586549967e+18,Sumber Video: Youtube Channel || fraksipksdprri PKSpembelaRakyat PKSnomor8,FPKSDPRRI,Fraksi PKS DPR RI,Sun Dec 10 06:51:18 +0000 2023,3,0,1,False,216288,,
1.734022884576957e+18,𝘼𝙈1𝙉𝚔𝚎𝚞𝚗𝟮𝟬𝟮𝟰 𝘼𝙈1𝙉𝚔𝚎𝚞𝚗𝟮𝟬𝟮𝟰 𝘼𝙈1𝙉𝚔𝚎𝚞𝚗𝟮𝟬𝟮𝟰 𝘼𝙈1𝙉𝚔𝚎𝚞𝚗𝟮𝟬𝟮𝟰 𝘼𝙈1𝙉𝚔𝚎𝚞𝚗𝟮𝟬𝟮𝟰,kangmaull35,ᴋᴀɴɢ ᴍᴀᴜʟʟ™,Mon Dec 11 01:30:46 +0000 2023,0,0,0,False,172,,
1.7337366195414223e+18,Kalau mau baca hasil surveinya bisakah mas?,mawakresna,Mawa Kresna,Sun Dec 10 06:33:16 +0000 2023,5,1,0,False,15484,,
1.733678750456566e+18,"Survey, selama bisa dipertanggungjawabkan metodologinya, hasilnya valid. Jika ada yang meragukan hasilnya, bisa melakukan survey lain, tentunya dengan metodologi yang bisa dipertanggungjawabkan. Teringat di DIY, Lembaga Ombudsman Seasta melakukan penelitian tentang bantuan untuk",pedagang_kritik,Pedagang Kritik,Sun Dec 10 02:43:18 +0000 2023,33,6,4,False,2910,,
1.7336403466331464e+18,Apakah penduduk yg di survey adalah berasal dari Jogja asli?,ArifinSMSiregar,Arifin Siregar,Sun Dec 10 00:10:42 +0000 2023,24,19,0,False,1773,,
1.7336429073731996e+18,Pendapat bahwa kepemimpinan di DIY itu merupakan Dinasti salahnya dimana? Yg aneh justru yg membantah pendapat ini.,harno91,Lik harno,Sun Dec 10 00:20:53 +0000 2023,16,7,2,False,32,,
1.7336634972827896e+18,Dan warga yg masuk survey nya BUKAN ASLI WARGA JOGJA 😆 Hati2 saja dgn manuver mereka2 yg memang usil mau utak atik kekeratonan Jogjakarta. Terutama kaum sipit yg sejak dlu bernapsu mau memiliki tanah di Jogja,el4n9bint4n9,Elang Bintang,Sun Dec 10 01:42:42 +0000 2023,13,1,2,False,5812,,
1.7336385337459796e+18,"Analisa dari sisi Antropologi, krn yg dekat ke Keraton adalah orang2 asli Jogja atau punya bisnis yg daya tariknya adalah kehidupan Keraton. Sementara yg jauh sekarang lebih banyak pendatang dari luar Jogja yg mungkin kurang paham bahkan tidak peduli dgn Keraton.",robindoang,robin marpaung,Sun Dec 10 00:03:30 +0000 2023,14,1,0,False,311,,
1.7336388265712028e+18,Real life nya dominan msh pro keraton.. Buih2 di twitter yg menolak monarki ini di real life cmn pemuda senja yg sehabis 2 cangkir kopi merasa bisa menaklukan dunia :)),up2youaja,virgoo,Sun Dec 10 00:04:40 +0000 2023,13,2,0,False,40,,
1.733660388997362e+18,"Mas njenengan survei didaerah mana, sy ad di kulon progo, itu jauh dr pusat kraton, tp tdk ad yg mengungkit/menginginkan gub dipilih scr langsung, terbukti pd saat SBY mengusik Jogja, semua dukung keistimewaan. Cuma org dr demokrat paling yg mau?",tangguhniti,Sogol,Sun Dec 10 01:30:21 +0000 2023,12,0,0,False,136,,
1.7336625696747725e+18,Lah lah lah… maksudnya anda membenarkan dan membela tindakan ? Sok sok an pake data survey… DIY itu sdh jangan di utak utik lagi.. sok sokan framing pembenaran..!!! 🤮🤮🤮,parabelum1971,simelekete,Sun Dec 10 01:39:01 +0000 2023,6,0,1,False,74,,
1.7336396017122227e+18,"Pantesan pak prabowo selalu dekat dengan pak jokowi, ternyata pak prabowo juga menerapkan falsafah jawa. Mungkin ini juga yg menjadi alasan pak jokowi sering blusukan supaya dekat dengan rakyat, sehingga pijar cahaya lampu itu dirasakan rakyat. 😊",Jason_scalper,The Darkside,Sun Dec 10 00:07:45 +0000 2023,6,2,1,False,67,,
1.733656481973863e+18,Gw ga sabar nunggu Pilpres. Tgl 15 nya gw cari thread pertama elu. Trus gw ludah-ludahin. Trus treak ke sohib² gw inilah salah satu contoh melacurkan diri pake topeng akademis.,QodryAmir,The 76er,Sun Dec 10 01:14:49 +0000 2023,8,4,0,False,622,,
1.7337023898559247e+18,UGM sbg salah satu pusat kajian dan diskusi ilmiah pun tak pernah berani menyentuh area diskusi tsb. Yg ada mrk dg alasan historis dn macam2 jd tll sungkan utk sekadar mendiskusikannya. Tp sebagian org/ahli dr sana br berani bicara kl di luar Yogya 🙂,TopanTj,Topan Tj,Sun Dec 10 04:17:15 +0000 2023,3,4,2,False,334,,
1.7336561798119752e+18,Salah besar. Justru ketertundukan org pinggiran itu sangat kuat dibanding org kota,ralucublass,garis ralucu,Sun Dec 10 01:13:37 +0000 2023,6,1,0,False,6751,,
1.7336506759959803e+18,"Pendekatan berbasis survei utk memahami DIY? Cobalah berbasis wawancara mendalam. Sy pny kolega, seorang ningrat, tapi tinggal di bagian utara Sleman, cukup jauh dr keraton. Katanya, dia kurang suka sultan yg skrg, tapi tetap tunduk dan patuh. Dan tentu ttp bangga dg kesultanan.",icukprayogi,Icuk Prayogi,Sun Dec 10 00:51:45 +0000 2023,5,2,0,False,1129,,
1.7337001236147407e+18,"Jogja udah banyak pendatang yg menetap dan berKTP DIY. Yg secara kultural mendukung keraton warga asli jogja,klo warga pendatang serta etnis tionghoa pasti ingin Gub bukan diangkat dari keraton krn berharap aturan keraton pudar agar tanah jogja bisa dimiliki",kamaloeby,kamal,Sun Dec 10 04:08:14 +0000 2023,3,0,1,False,75,,
1.733646668548244e+18,"Itu sudah pasti krn masyarakat yg tdk tahu sejarah & pentingnya yogya dalam sejarah akan setuju dengan Pilkada, berbeda dengan masyarakat yg mengerti sejarah yogya. Masyarakat yg jauh dari keraton pasti masyarakat pendatang yg tidak ambil pusing tentang keraton&adat istiadatnya.",j4ck21,serambi 06,Sun Dec 10 00:35:50 +0000 2023,4,0,0,False,73,,
1.7336690418129925e+18,"kok sy rasa terbalik ya, yg mendukung ""keistimewaan jogja"" itu cenderung lbh bnyk dari masyarakat yg ada di kabupaten2 di pinggiran DIY bkn di pusat kota. krn di pusat kota lbh heterogen.",de_kurniawan706,Adi Kurniawan,Sun Dec 10 02:04:44 +0000 2023,3,0,0,False,65,,
1.7336432648743857e+18,"Cahaya itu hanya bermanfaat untuk lingkungan terdekat, seperti keluarga, kerabat dan para pengabdi turun temurun yang masih mensakralkan keberadaan monarki di alam demokrasi.",Marconi70456466,Cony Silado,Sun Dec 10 00:22:18 +0000 2023,3,0,0,False,160,,
1.7337124994790607e+18,ukuran jauh dekat secara geografis? atau dari relasi kuasa?,joeyakarta,Elanto Wijoyono,Sun Dec 10 04:57:25 +0000 2023,3,0,0,False,11502,,
1.7336630167791903e+18,"Teori ini mungkin bisa kita anologikan juga seperti para survayor, semakin dekat para survayor dengan kekuasaan semakin kuat juga angka angka Survey mendukung Penguasa, semakin jauh Survayor dengan kekuasaan maka lambat laun Survayor tersebut ""mati"" kehabisan oksigen",myperspective76,Rela One 🦉,Sun Dec 10 01:40:47 +0000 2023,3,0,0,False,128,,
1.7336953501024463e+18,"Saya jadi teringat pernyataan Cak Nur (alm) saat menjadi co-host di salah satu acara tv swasta, ""Dalam masyarakat Islam, semakin mendekati pusat ke-ISLAM-annya bisa dilihat bahwa mereka akan semakin toleran""...sebuah analogi yg bisa berlaku vice-versa dalam kondisi lain...🌿✊🖖",djalu107,dj_alu,Sun Dec 10 03:49:16 +0000 2023,1,0,1,False,20,,
1.7336564280057777e+18,Mandala. Anderson’s Language & Power,her_fnu,Herlily,Sun Dec 10 01:14:36 +0000 2023,3,0,0,False,1134,,
1.7336585318727926e+18,"nah pembentukan opini dan narasinya mulai nyerang2 dikit nih, gimana min",alabedjo,Alabedjo,Sun Dec 10 01:22:58 +0000 2023,2,0,0,False,1469,,
1.7336656534906186e+18,"Demokrasi kita diperbaiki dulu. Jogja biarkan saja dengan keistimewaannya dan terbukti sampai saat ini, Jogja salah satu kota ternyaman di Indonesia. Parameternya mudah, jogja jadi kita tujuan bagi para pensiun menghabiskan waktu karena Jogja punya daya tarik khusus.",Diks_btn,Diks_btn,Sun Dec 10 01:51:16 +0000 2023,2,0,0,False,178,,
1.733637840616178e+18,hapuskan monarki DIY,kohaku012023,ANTIGA,Sun Dec 10 00:00:45 +0000 2023,2,0,0,False,80,,
1.7323300190690796e+18,Enak sekali yg bikin ulah DPR yg disalahin presiden,BroAri6,Bro Ari🇮🇩,Wed Dec 06 09:23:56 +0000 2023,1,3,1,False,1894,,
1.7323015745324155e+18,Semua itu di lakukan agar Anggaran 400 trilyun gak jadi Bancakan...apa paham sampai di sini .?,antikadrun81,Muaknyusss,Wed Dec 06 07:30:54 +0000 2023,1,0,1,False,933,,
1.7323011168583355e+18,Yah kan GANJAR tinggal nunjuk nanti ... 😀,youthofnation13,counterattack82,Wed Dec 06 07:29:05 +0000 2023,1,0,0,False,1333,,
1.7322598655681823e+18,"Hancur demokrasi Indonesia main tunjuk gubernur Jakarta. Sudah dibegal keputusan MK demi Gibran cawapres, dan melindungi kpruptor dan KPK dibuat mandul, main tunjuk lagi.",SabaruddinS64,Sabaruddin Siagian,Wed Dec 06 04:45:10 +0000 2023,1,0,0,False,54,,
1.7322631363073147e+18,akibat keenakan minum asam sulfat,PribumiD,Sabotase Baut?,Wed Dec 06 04:58:10 +0000 2023,0,0,0,False,971,,
1.7323273890474355e+18,Selamat Datang Orde Baru; betul kata dan Megawati,novemlupanyabut,President of the universe,Wed Dec 06 09:13:29 +0000 2023,0,0,0,False,94,,
1.7323083253233828e+18,"Orang pintar belum tentu orang yang bijaksana, karena kepintarannya dipakai untuk memenuhi syahwatnya.",Marconi70456466,Cony Silado,Wed Dec 06 07:57:44 +0000 2023,0,0,0,False,160,,
1.7324123401535245e+18,KALAH sama Pemilihan Ketua Kelas anak SD... Ga Malu yaaa ??? 😄😄😄,kohlervooler,kohlervooler,Wed Dec 06 14:51:03 +0000 2023,0,0,0,False,292,,
1.732442666800128e+18,"Tanggung, sampai tingkat RT sekalian.",alifarihin69,Ali farihi,Wed Dec 06 16:51:33 +0000 2023,0,0,0,False,42,,
1.7323140061978588e+18,"Pada mau balik ke orba tapi malu malu, kalo semua propinsi isinya relawan dan buzzerp bisa ancur negeri ini?",BudiSan75825121,Jampang,Wed Dec 06 08:20:18 +0000 2023,0,0,0,False,92,,
1.732428926092534e+18,"Logika kadrun. RUU DKJ inisiatif DPR dimana di dalamnya ada PDIP dan PPP...tp yg disalahkan Pemerintah. Logika kadrun. Penunjukkan plt kepala daerah adlh adlh amanat UU No 10 thn 2016, tp yg disalahkan Pemerintah. Profesor KADRUN...",BeBuzzerNKRI,OraUrus#❌,Wed Dec 06 15:56:57 +0000 2023,0,0,0,False,1002,,
1.7322901382928425e+18,"Ful iful mana hasil survey, kerja oi kerja....ngetweer melulu katanya konsultan. Hasil survey mana ? Mana?",Lian_2791,Lian,Wed Dec 06 06:45:28 +0000 2023,0,0,0,False,50,,
1.7323285896921462e+18,"Tapi kann,, kalo presiden ny petugas partai y kembali lagi partai yg menentukan. Yg usul partai yg nentuin ketum partai juga. Presiden hny petugas di jadikan kambing hitam. Lucu.",dixie_pp,prasetyo putro,Wed Dec 06 09:18:15 +0000 2023,0,0,0,False,51,,
1.7322729488731466e+18,"Prof kenapa gak kau gas DPR? Itu inisiatif DPR, Presiden lg yg kau salahkan...😀😀🤣🤣",ChSitum,K E N A P A ?,Wed Dec 06 05:37:09 +0000 2023,0,1,0,False,2090,,
1.7322650714795218e+18,Persis era orde baru dulu ya…,RivoPamudji,Rivo Pamudji~Cipong,Wed Dec 06 05:05:51 +0000 2023,0,0,0,False,3288,,
