post_url,post_title,date,profile_name,profile_url,text,likes_count,comments_count,comment_0_text,comment_0_author,comment_0_date,comment_0_likes
https://www.facebook.com/Taufikelhasybuani/posts/pfbid02WMqw9FrhgpT4RFjpguPpg3ov4b25seBntvXqe4Vco28wb8rSWMvLByFmQxFEma2Zl,"Kepala Daerah Dipilih DPRD

Mari kita diskusikan sambil menyeruput kopi di Lapau Lapau. Dengan emosi yang tetap stabil meski dengan nada tinggi. Namun yang pasti tidak akan menghasilkan keputusan. 

Melihat realita pemilihan Anggota DPRD saat ini, yang sudah diakui oleh mereka yang sudah duduk dan terpilih. Kost politik mereka juga fantastis. Tentu sesuai skala pilihannya, pusat, provinsi dan Kabupaten. Yang gratis itu cuma pemilihan BPD (Badan Permusyawaratan Desa). Tapi itu pun (sebagian) masih dengan kost yang lumayanlah untuk skala desa. 

Jika demikian halnya, apa tidak pindah dari Mulut Biawak ke mulut Buaya. Kalau pemilihan kepala daerah oleh DPRD nantinya. Alasannya sederhana. 
1. Kost politik jadi dewan Itu tidak murah Bro!!! Untuk biaya timses saja sudah merobek kantong.
2. Deal deal politik dengan kepala daerah Terpilih, apa mungkin itu gratis? Jangan jangan hanya pindah lobi lobi politik saja. Dari lopo lopo ke hotel hotel. 
3. Partai politik, tak mungkin lah ketua partai legowo saja, seperti legowonya para ketua BPD dalam pengangkatan pengurus Serikat tolong menolong kemalangan  (STMK) di desa desa.
4. Kasihan ketua KPU, Bawaslu, Pengawas pemilu, pemantau pemilu. 
5. Lapangan kerja otomatis berkurang. Order spanduk hilang, warung warung sepi. Pedagang roti sunyi. 
Alhasil. 
Ide ide pemilihan kepala daerah di alihkan ke DPRD ini hanya akal akalan mereka saja. Agar bisa mengintervensi kepala daerah. Jika tak sejalan, gas!!!. 
 
Selamat berdiskusi!!!",2026-01-08T14:39:52.000Z,Darah Nata,https://www.facebook.com/syaripuddin563,Berkah dan barokah semua kegiatan ya bang,1.0,1.0,Amiin,Taufik Elhasybuani,2026-01-08T14:41:46.000Z,0.0
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T10:32:15.000Z,Imransyah Syahputra Hutagalung,https://www.facebook.com/imransyah.syahputra.hutagalung,"Seharusnya yg dilakukan bukan pemilihan kepala daerah oleh DPRD, Melainkan Pendirian lembaga  Atau Wadah diskusi Tempat mengedukasi masyarakat terkait Demokrasi kita. Sehinnga para legislator itu dpt terfilter. Maka terlahirlah Legislator yg mampu memyuarakan aspirasi rakyat bukan aspirasi Ketum Parp*lnya atau toke. Jika ini sdh berhasil maka seiringalah dengan pemilihan kepala daerah. Keosnya tidak akan terlalu tinggi, serta amunisi paslon juga tidak terlalu besar. Catatan terkahir pemerintah pusat  juga perlu memberikan kewenangan yg lebih kepada kepala daerah. Atas asas  kepentingan rakyat. Kepala daerah dipilih oleh dprd itu adalah kemunduran bagi demokrasi kita. Rakyat tidak boleh diparkirkan dlm urusan berdemokrasi. Justrul harus di edukasi memilih perwakilan dan pemimpinya didaerah tsb.",1.0,6.0,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T14:24:39.000Z,Wak Labu,https://www.facebook.com/people/Wak-Labu/pfbid02JCg6NdXwCrBdpsnBQgYMdc6bFEvcy9kCsAS4RLnaM3Lr5WqUu6PPSenav2rc7He6l/,"Kembalikan pemilihan kepala daerah ke DPRD,karena pemilihan langsung adalah akar dari permusuhan dan pengkotak kotakan masyarakat,rakyat Indonesia blm siap secara mental dan moral dgn pemilihan langsung,karena dlm pemilihan langsung akan memunculkan panglima talam yg merasa seolah olah dia lebih hebat dari konstituen calon yg kalah,kita ambil saja contoh di TAPTENG,ada istilah masyarakat si A mama dan si B kedan,itulah yang dikatakan masyarakat blm siap secara mental dan moral,di era Soeharto masyarakat tak pernah ribut apabila kepala daerah berganti semua tenang dan tetap rukun tanpa ada pengkotak kotakan masyarakat.
Maaf ini pandangan saya pribadi.🫣",1.0,6.0,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T10:27:42.000Z,Nazarsyah Tan,https://www.facebook.com/nazarsyah.tan,"Hilang serangan fajar....cocoklah itu, yang pintar tak duduk karena tak ada uang serangan fajar nya sedangkan yang bodoh duduk karena ada uang serangan fajarnya....kalo begitu, THN politik 2029 aku bersiap diri untuk menCaleg ....😁😁😁",2.0,4.0,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T14:00:31.000Z,Jamarlin Purba,https://www.facebook.com/JamarlinPurbaforTaptengBangkit,"Jangan sampai terjadi rancangan UU ini, tolak dan lawan",0.0,2.0,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T14:15:09.000Z,Maruli Lumban Gaol,https://www.facebook.com/maruli.l.gaol.5,"Tidak sampai 1 JT orang perancang model begini, sekarang rakyat keputusannya, jangan pilih semua pasti Gagal",0.0,1.0,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T15:42:51.000Z,Titian EricS,https://www.facebook.com/Boxjne39,Berarti KURSI DPR  MAHAL DONG bisa jadi M Man... 😎😎😎,0.0,,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T13:19:22.000Z,Gabriel Cristo,https://www.facebook.com/gabriel.cristo.7505,"Saya sependapat dengan lae ini 
Tidak setujuh saya kepala daerah dipilih oleh DPRD.",0.0,,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-08T11:09:32.000Z,Anju Putara,https://www.facebook.com/anju.putara,"Dirubah saja azas negara kita, dari Demokrasi menjadi democrazy",0.0,,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T13:37:25.000Z,Monita Aprilina Simamora,https://www.facebook.com/monita.aprilina,Serangan fajar calon DPRD jdi 1jt per orang 😀😀,0.0,,,,,
https://www.facebook.com/rajufirmandahutagalung26/posts/pfbid0UHw2riRDvsamhAeoQWaJrEujk3bZv8p5Z6KdCDfEDChxmsqgJGobi2qbvcuasS1Ql,"Partai Koalisi 81, Penghianatan terhadap rakyat yang diupayakan terstruktur, masif, dan terencana. 

Kita pernah melakukan pemilihan kepala daerah oleh DPRD, dan telah diubah menjadi pemilihan langsung oleh rakyat melalui Undang-Undang Nomor 23 Tahun 2014 tentang Pemerintahan Daerah. Hal ini dilakukan untuk meningkatkan partisipasi rakyat dalam proses demokrasi dan meningkatkan kualitas pemerintahan daerah.

Jika wacana itu terjadi, akan menjadi preseden buruk dan kemunduran dalam bernegara, dan saya melihat itu sebagai bentuk penghianatan terhadap rakyat. Kepala daerah harus tetap dipilih oleh rakyat, demokrasi tidak boleh direduksi menjadi sekadar efisiensi prosedural atau kepentingan elite politik. Demokrasi adalah simbol dari kedaulatan rakyat, karena pilkada langsung merupakan salah satu capaian penting reformasi yang Harusnya tidak boleh diganggu.

Ayo kita lihat aspek negatif apa yang terjadi jika kepala daerah di pilih oleh DPRD, ini yang akan terjadi ;

1. Kepala daerah tidak lagi bertanggung jawab penuh terhadap rakyat, karena harus mendahulukan tanggung jawab kepada DPRD, Artinya akuntabilitas politik diragukan.

2. membuka ruang transaksional antar elite dan partai politik. Ditengah wacana ini terlaksana dalam prosesnya, calon kepala daerah harus membuat kesepakatan dengan anggota DPRD untuk mendapatkan suara. Sarat dengan kompromi politik, transaksi kepentingan, dan dominasi oligarki

3. Pemilihan kepala daerah oleh DPRD dapat mengurangi partisipasi rakyat dalam proses demokrasi, karena rakyat tidak memiliki kesempatan untuk memilih langsung.

4. DPRD mungkin memiliki kepentingan yang berbeda dengan rakyat, sehingga kepala daerah yang dipilih oleh DPRD mungkin tidak mewakili kepentingan rakyat.

5. Pemilihan kepala daerah oleh DPRD menodai Sila Keempat Pancasila (Kerakyatan yang dipimpin oleh Hikmat Kebijaksanaan dalam permusyawaratan/Perwakilan), karena pilkada adalah bentuk nyata dari demokrasi perwakilan di mana rakyat memilih langsung pemimpinnya.",2026-01-07T16:17:48.000Z,Doli,https://www.facebook.com/doliadliansyah.butarbutar,"boleh aja asal para anggota dprd minimal s3 ya, dan sebelum menjadi caleg harus assessment dulu serta kemampuan intelektual di uji dengan membuat essay, baru di buat ujian skd dan skb nya.",0.0,,,,,
