facebookUrl,pageId,postId,pageName,url,time,timestamp,likes,comments,shares,text,topLevelUrl,facebookId,postFacebookId,link,thumb,author,post_id,action_id,create_time,post_url,like_count,comment_count,share_count,view_count,reaction_map,play_count,image_list,video_list,video_cover_image,durationInSec,type,author_username,author_user_id,author_profile_url,author_avatar
https://www.facebook.com/tribunupdate,100089459616188,878773021781344,Tribunnews Update,https://www.facebook.com/tribunupdate/posts/pfbid02tLSCRMjGrEQDnC5W1NnjmxGY7hijk5N9N8kALLJDHDg3NiDdm2hGmXDQweU8vRe3l,2026-01-07 14:47:06,1767793626.0,849.0,614,40,"Tolak Ajakan Dukung Pilkada Lewat DPRD, PDIP: Kami Enggak Mungkin Meninggalkan Rakyat

Ketua DPP PDIP Deddy Sitorus mengungkapkan, partainya menolak ajakan dari partai politik (parpol) lain, untuk mendukung pemilihan kepala daerah (pilkada) kembali dipilih oleh DPRD.

PDIP, kata Deddy, tidak akan meninggalkan rakyat yang mayoritas masih menginginkan pilkada secara langsung.

""Kita enggak mungkin meninggalkan rakyat,"" kata Deddy kepada wartawan, Rabu (7/1/2026).

Deddy menegaskan, rakyat pada dasarnya hanya memiliki satu instrumen harapan dalam demokrasi, yakni hak suara.

Sebab itu, ia menilai tidak masuk akal jika hak tersebut justru diambil kembali melalui wacana pengembalian pemilihan kepala daerah oleh DPRD.

""Rakyat itu punya apanya sih yang berharap? Rakyat itu kan suaranya. Masa itu juga mau diambil?,"" ujarnya.

Deddy menegaskan, sikap PDIP tidak akan berubah terkait mekanisme pemilihan kepala daerah. 

Bagi PDIP, pilkada langsung merupakan hal fundamental dalam demokrasi yang telah diperjuangkan dan dijalankan selama ini.

“Saya kira itulah. Jadi enggak ada lah kita enggak akan berubah. Karena itu hal yang fundamental,” ucap anggota Komisi II DPR RI itu.

Lebih lanjut, Deddy mengingatkan bahwa Indonesia pernah mengalami sistem pemilihan kepala daerah melalui DPRD, namun mekanisme tersebut telah ditinggalkan setelah melalui proses evaluasi dan revisi kebijakan.

“Kita sudah pernah mengalami pemilihan oleh DPRD dan kita buang itu, kita revisi,” katanya.

Deddy menambahkan, berbagai alasan yang dikemukakan oleh pihak-pihak yang mendorong kembalinya pemilihan kepala daerah oleh DPRD tidak memiliki dasar yang kuat dan mudah dipatahkan.

“Dan semua alasan yang dikemukakan itu tentang kenapa harus kembali dipilih oleh DPRD itu kan dengan sangat mudah dibantah. Alasannya kurang kuat,” pungkasnya.

Untuk diketahui sejumlah parpol, yakni Golkar, Gerindra, PAN, PKB, NasDem, dan Demokrat mendukung wacana pilkada kembali dipilih DPRD.

Golkar mengusulkan Pilkada melalui Dewan DPRD sebagai wujud pelaksanaan kedaulatan rakyat, dengan menitik beratkan pada keterlibatan dan partisipasi publik dalam proses pelaksanaannya. 

“Kami yakin pilkada lewat DPRD lebih tepat. Tapi ini perlu kajian mendalam,” kata Bahlil dalam sambutannya di puncak HUT ke-61Partai Golkar di Istora Senayan, Jakarta, Jumat (5/12/2025).

Sementara itu PKB menilai pemilihan kepala daerah (Pilkada) melalui DPRD bisa menekan kasus-kasus korupsi di tingkat daerah. 

""Perubahan sistem ini akan menekan kasus-kasus korupsi kepala daerah,"" kata Daniel kepada wartawan, Senin (22/12/2025).

Partai Gerindra menyatakan sikapnya mendukung usulan pemilihan kepala daerah level gubernur hingga bupati/wali kota oleh DPRD.

Sekjen DPP Partai Gerindra Sugiono mengatakan pemilihan kepala daerah oleh DPRD patut dipertimbangkan untuk diterapkan.

“Gerindra ada dalam posisi mendukung upaya ataupun rencana untuk melaksanakan pemilukada ini oleh DPRD di tingkat bupati, wali kota ataupun di tingkat gubernur,” ujar Sugiono Senin (29/12/2025).

Terkini, Sekretaris Jenderal DPP Partai Demokrat, Herman Khaeron, menyatakan partainya satu barisan dengan Presiden Prabowo Subianto mengenai sistem pemilihan kepala daerah (pilkada).

""Partai Demokrat berada dalam satu barisan dengan Presiden Prabowo Subianto dalam menyikapi sistem pemilihan kepala daerah,"" kata Herman kepada wartawan, Selasa (6/1/2026).

Baca juga: PDIP Konsisten Tolak Ide Calon Kepala Daerah Dipilih oleh DPRD

Herman menjelaskan, sikap ini berangkat dari ketentuan Undang-Undang Dasar 1945 yang memberikan kewenangan kepada negara untuk mengatur mekanisme pilkada melalui undang-undang (UU).",https://www.facebook.com/100089459616188/posts/878773021781344,100089459616188,878773021781344,https://www.facebook.com/photo/?fbid=878772461781400&set=a.202545242737462,https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/613139941_878772465114733_6511967925927482700_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=mFnCIrKri4UQ7kNvwG4bx65&_nc_oc=Admc3D9baK51AdkHy2Q7Ecd2K0XE-_Jaw-7uPn5p5xQR8LoX-m53wlTPRnF10LE6G1o&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=nWbRl4txlRQcninavHjcyA&oh=00_AfqyMm_vK8DlQ8-1VrFob1tUlia4n6YktqfWCgnuEdKU7A&oe=6965B172,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/budi.juliansyah.2025,100089543714015,1601908307686294,Budi Juliansyah,https://www.facebook.com/groups/174798273730645/permalink/1601908307686294/,2026-01-08 11:28:43,1767868123.0,14.0,8,0,"𝗦𝗔𝗛! 𝟳𝟰% 𝗗𝗣𝗥 𝗥𝗜 𝗦𝗘𝗧𝗨𝗝𝗨 — 𝗣𝗜𝗟𝗞𝗔𝗗𝗔 𝗟𝗘𝗪𝗔𝗧 𝗗𝗣𝗥𝗗 𝗕𝗨𝗞𝗔𝗡 𝗪𝗔𝗖𝗔𝗡𝗔, 𝗧𝗔𝗣𝗜 𝗞𝗘𝗡𝗬𝗔𝗧𝗔𝗔𝗡 𝗣𝗢𝗟𝗜𝗧𝗜𝗞.
Akhirnya terang benderang. 

Ketika Demokrat menyatakan sejalan dengan Golkar dan Gerindra, maka peta politik tak lagi abu-abu. Sebanyak 74% kekuatan DPR RI resmi berada di barisan pendukung Pilkada lewat DPRD.

Ini bukan klaim sepihak. Ini angka politik.

Ini fakta parlemen. Yang masih menolak kini berada di posisi minoritas—keras bersuara, tapi lemah secara representasi.

""𝙈𝙖𝙮𝙤𝙧𝙞𝙩𝙖𝙨 𝙎𝙪𝙙𝙖𝙝 𝙅𝙖𝙡𝙖𝙣, 𝙋𝙚𝙣𝙤𝙡𝙖𝙠𝙖𝙣 𝙏𝙞𝙣𝙜𝙜𝙖𝙡 𝙂𝙚𝙢𝙖""

Menariknya, kelompok penolak terus berteriak soal “kemunduran demokrasi”, seolah lupa bahwa DPRD adalah lembaga hasil pemilu langsung rakyat. Jika DPRD dianggap tak layak memilih kepala daerah, lalu untuk apa rakyat memilih anggota DPRD?

Menolak Pilkada lewat DPRD sambil mengaku paling demokratis adalah kontradiksi telanjang.

74% Itu Mandat, Bukan Kebetulan

Angka 74% bukan sekadar statistik.

Ia adalah mandat politik nasional untuk mengoreksi sistem Pilkada langsung yang : mahal, penuh transaksi, rawan konflik dan sarat politik uang. 

Jika sistem lama benar-benar sehat, mengapa kepala daerah berguguran di meja KPK ?

Yang Menolak, Sedang Membela Apa?

Pertanyaan publik kini sederhana : 

Apakah penolakan ini murni demi demokrasi?

Atau demi kenyamanan elite dalam sistem lama yang terbukti rusak?

Saat mayoritas parlemen sudah memilih jalan koreksi, menolak tanpa solusi adalah bentuk pembangkangan terhadap realitas.

Pilkada lewat DPRD SAH secara konstitusi. Didukung mayoritas fraksi dan kursi DPR RI. Penolakan yang tersisa bukan lagi arus utama—melainkan sisa romantisme demokrasi yang gagal menjawab fakta..

𝘿𝙚𝙢𝙤𝙠𝙧𝙖𝙨𝙞 𝙩𝙞𝙙𝙖𝙠 𝙙𝙞𝙪𝙠𝙪𝙧 𝙙𝙖𝙧𝙞 𝙧𝙞𝙗𝙪𝙩𝙣𝙮𝙖 𝙥𝙚𝙢𝙞𝙡𝙞𝙝𝙖𝙣, 𝙩𝙖𝙥𝙞 𝙙𝙖𝙧𝙞 𝙗𝙚𝙧𝙨𝙞𝙝𝙣𝙮𝙖 𝙝𝙖𝙨𝙞𝙡.",https://www.facebook.com/100089543714015/posts/1601908307686294,100089543714015,1601908307686294,https://www.facebook.com/photo/?fbid=825577383770378&set=gm.1601908307686294&idorvanity=174798273730645,https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/611361688_825577387103711_6246080812478514350_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=109&ccb=1-7&_nc_sid=aa7b47&_nc_ohc=v0GGgj9fmfgQ7kNvwEtPdWc&_nc_oc=Adlt0vVPR7IexTVQ84QCt0Sz8QWHfG-3KYfqE7iFQU3_OHUvNeNTccGQFBKFoDxZFck&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=nWbRl4txlRQcninavHjcyA&oh=00_AfqtgxQJ6UnlFHYEDQJNoliizx21pN9z9cvj5DjoqpdenA&oe=6965B7D9,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/tribunupdate,100089459616188,879018891756757,Tribunnews Update,https://www.facebook.com/tribunupdate/posts/pfbid02WoQ8igTxvgq9g8Kw3zbcG6H4ubVmdgRPr1F1d2F8Hy18VwsP9jNJxi2ptWEJirQtl,2026-01-07 21:40:02,1767818402.0,91.0,146,55,"Cuitan Lama SBY Viral! Publik Pertanyakan Perubahan Sikap yang Setuju soal Pilkada Lewat DPRD

TRIBUN-VIDEO.COM - Pernyataan lama Presiden ke-6 RI Susilo Bambang Yudhoyono (SBY) soal penolakan Pilkada melalui DPRD kembali menjadi sorotan publik seusai cuitannya pada 2014 diunggah ulang oleh Susi Pudjiastuti melalui akun X miliknya pada Rabu (7/1/2026).

Dalam cuitannya, SBY menegaskan bahwa Pilkada harus dipilih langsung oleh rakyat karena menyangkut kedaulatan rakyat, bahkan saat itu ia menerbitkan Perppu untuk menolak Pilkada tidak langsung.

Sorotan ini mencuat lantaran sikap SBY dan Partai Demokrat kini berbalik arah dengan mendukung kebijakan Presiden Prabowo yang membuka opsi Pilkada melalui DPRD.

Perubahan sikap ini memicu pertanyaan publik, sementara pengamat politik Ray Rangkuti menilai ada faktor tekanan kekuasaan dan kepentingan politik yang membuat Partai Demokrat meninggalkan sikap lamanya dalam memperjuangkan Pilkada langsung.

Editor: Fitriana SekarAyu
Baca selengkapnya: https://video.tribunnews.com/news/901776/cuitan-lama-sby-viral-publik-pertanyakan-perubahan-sikap-yang-setuju-soal-pilkada-lewat-dprd
Foto: Nitis Hawaroh/Tribunnews.com, X/ susipudjiastuti

#sby #susilobambangyudhoyono #dpr #pilkada #presidenke6 #sby",https://www.facebook.com/100089459616188/posts/879018891756757,100089459616188,879018891756757,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/Husni.Difinubun,1383038157,10239235000278313,Bintang Evav,https://www.facebook.com/Husni.Difinubun/posts/pfbid0vTQYvnTfdHHjNDKs9MqF3qno7pV3J4ywGhGUFdxMPWRc8srgiac6mEapJqqLTStRl,2026-01-07 00:33:38,1767742418.0,1260.0,3402,149,"𝗦𝗔𝗛! 𝟳𝟰% 𝗗𝗣𝗥 𝗥𝗜 𝗦𝗘𝗧𝗨𝗝𝗨 — 𝗣𝗜𝗟𝗞𝗔𝗗𝗔 𝗟𝗘𝗪𝗔𝗧 𝗗𝗣𝗥𝗗 𝗕𝗨𝗞𝗔𝗡 𝗪𝗔𝗖𝗔𝗡𝗔, 𝗧𝗔𝗣𝗜 𝗞𝗘𝗡𝗬𝗔𝗧𝗔𝗔𝗡 𝗣𝗢𝗟𝗜𝗧𝗜𝗞.

Akhirnya terang benderang. 
Ketika Demokrat menyatakan sejalan dengan Golkar dan Gerindra, maka peta politik tak lagi abu-abu. Sebanyak 74% kekuatan DPR RI resmi berada di barisan pendukung Pilkada lewat DPRD.
Ini bukan klaim sepihak. Ini angka politik.
Ini fakta parlemen. Yang masih menolak kini berada di posisi minoritas—keras bersuara, tapi lemah secara representasi.

""𝙈𝙖𝙮𝙤𝙧𝙞𝙩𝙖𝙨 𝙎𝙪𝙙𝙖𝙝 𝙅𝙖𝙡𝙖𝙣, 𝙋𝙚𝙣𝙤𝙡𝙖𝙠𝙖𝙣 𝙏𝙞𝙣𝙜𝙜𝙖𝙡 𝙂𝙚𝙢𝙖""
Menariknya, kelompok penolak terus berteriak soal “kemunduran demokrasi”, seolah lupa bahwa DPRD adalah lembaga hasil pemilu langsung rakyat. Jika DPRD dianggap tak layak memilih kepala daerah, lalu untuk apa rakyat memilih anggota DPRD?
Menolak Pilkada lewat DPRD sambil mengaku paling demokratis adalah kontradiksi telanjang.

74% Itu Mandat, Bukan Kebetulan
Angka 74% bukan sekadar statistik.
Ia adalah mandat politik nasional untuk mengoreksi sistem Pilkada langsung yang : mahal, penuh transaksi, rawan konflik dan sarat politik uang. 

Jika sistem lama benar-benar sehat, mengapa kepala daerah berguguran di meja KPK ?

Yang Menolak, Sedang Membela Apa?
Pertanyaan publik kini sederhana : 
Apakah penolakan ini murni demi demokrasi?

Atau demi kenyamanan elite dalam sistem lama yang terbukti rusak?
Saat mayoritas parlemen sudah memilih jalan koreksi, menolak tanpa solusi adalah bentuk pembangkangan terhadap realitas.

Pilkada lewat DPRD SAH secara konstitusi. Didukung mayoritas fraksi dan kursi DPR RI. Penolakan yang tersisa bukan lagi arus utama—melainkan sisa romantisme demokrasi yang gagal menjawab fakta..

𝘿𝙚𝙢𝙤𝙠𝙧𝙖𝙨𝙞 𝙩𝙞𝙙𝙖𝙠 𝙙𝙞𝙪𝙠𝙪𝙧 𝙙𝙖𝙧𝙞 𝙧𝙞𝙗𝙪𝙩𝙣𝙮𝙖 𝙥𝙚𝙢𝙞𝙡𝙞𝙝𝙖𝙣, 𝙩𝙖𝙥𝙞 𝙙𝙖𝙧𝙞 𝙗𝙚𝙧𝙨𝙞𝙝𝙣𝙮𝙖 𝙝𝙖𝙨𝙞𝙡.

#dpr #dprd #pilkada #beritaterkini #beritaviral #beritaindonesia #viralindonesia #faktaterbaru #infoterkini #updateberita #breakingnews #hotnews #trendingindonesia #fypindonesia #fyp #shorts #reels #newsupdate #beritahariini #kabarviral #isuhangat #faktaviral #indonesiatoday #viral #fyp #trending #beritapolitik #news",https://www.facebook.com/1383038157/posts/10239235000278313,1383038157,10239235000278313,https://www.facebook.com/photo/?fbid=10239234999758300&set=a.1174637491103,https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/609006480_10239234999798301_1390459854336447810_n.jpg?stp=dst-jpg_s720x720_tt6&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=9tpBH_1CmMUQ7kNvwF2haSI&_nc_oc=AdmMloutngkvbLOzXcyYBc5lIMoXObydLvmjHfNfLGgDotnFiWSj_gWM3W4aECb0zj8&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=nWbRl4txlRQcninavHjcyA&oh=00_AfqAjAdpUXqzKhFIPIYwSK0ifZRoEkfJLdVohIAXhgiUDg&oe=6965C840,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/RajaBaneManalu,100063695700916,1489230569876786,Bane Raja Manalu,https://www.facebook.com/RajaBaneManalu/posts/pfbid037NVmaRm1xK3QvkZx3RfawedzrwDUEjDaZ85xTwggXFMs1EJE5MYn866KbKcKvFAgl,2026-01-07 10:41:09,1767778869.0,789.0,374,26,"Kalau Pilkada diserahkan pada Anggota DPRD. Maka: 
1. Calon independen tak ada lagi. 
2. Tukang sablon berkurang penghasilannya.
3. Tukang baliho berkurang penghasilannya
4. Iklan koran, radio, online berkurang penghasilannya.
5. Putaran ekonomi jadinya LLD (liat liat di DPRD)

Mau?

(Caption saya edit di pkl 19.42)

#pilkada #UntukRakyat #BaneBergerak #bagak",https://www.facebook.com/100063695700916/posts/1489230569876786,100063695700916,1489230569876786,https://www.facebook.com/photo/?fbid=1489230296543480&set=a.514619777337875,https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/612420120_1489230303210146_4996651806360682233_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=111&ccb=1-7&_nc_sid=833d8c&_nc_ohc=vHzWm5-iEQwQ7kNvwGCMXl2&_nc_oc=AdnLtAe-8Q7yqudrBO9BYjJe19yfhVBF1Av-JqGl6MhUgeUPMITW7DBrjPwDSbBIT0A&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=nWbRl4txlRQcninavHjcyA&oh=00_AfrXt_F4DDIXkU48dP-JW_SSXNbq0n9rFUiFqum3jtz1zw&oe=6965B21A,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/detikcom,100064777748241,1407472511421994,detikcom,https://www.facebook.com/detikcom/posts/pfbid0mWmXRYs4dvgn3VJNrj7cu7KENSPC6CNJjqids14XfDdSwwrGrVPFn3e4vNZovGxal,2025-12-23 04:58:56,1766462336.0,24.0,18,0,"Waketum Demokrat, Benny K Harman, menanggapi usulan Golkar tentang pilkada melalui DPRD. Ia tekankan pentingnya diskusi serius dan perbaikan UU Pilkada.",https://www.facebook.com/100064777748241/posts/1407472511421994,100064777748241,1407472511421994,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/Springcoil,100001233555929,25933514492939648,Saiful Ma'ruf,https://www.facebook.com/Springcoil/posts/pfbid034vQzYkrE9LX4LL3Wi3eWKcpYzDXWWcDg8JyJRiaM3Pi5rurYxr8LS5ZmYGPo2hGYl,2026-01-07 16:00:40,1767798040.0,118.0,166,3,"WACANA PILKADA LEWAT DPRD...
ADA 6 FRAKSI SUDAH BERGABUNG

Wacana pemilihan kepala daerah (pilkada) lewat DPRD berpeluang terealisasi setelah Partai Demokrat tegas menyatakan berada satu barisan dengan Presiden Prabowo Subianto.

Total ada enam fraksi yang tegas menyatakan dukungan usulan tersebut, yakni Fraksi Gerindra, Golkar, PKB, NasDem, PAN, dan Demokrat.

Sementara itu PKS ingin agar pilkada via DPRD hanya berlaku untuk tingkat kabupaten, sedangkan untuk gubernur dan wali kota tetap dipilih secara langsung
#beritaviral",https://www.facebook.com/100001233555929/posts/25933514492939648,100001233555929,25933514492939648,https://www.facebook.com/photo/?fbid=25933509552940142&set=a.552972194753894,https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-6/611755214_25933509566273474_1269499233005869572_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=1&ccb=1-7&_nc_sid=127cfc&_nc_ohc=nUWy4CGYBMgQ7kNvwGRJ7tV&_nc_oc=AdkmRVWfLCs6viiYI2zk64znABQfzjSULmJ29axXdh0LH32omC19HjeSvw53ifEJ2XA&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=R80Vv0YzCnDV0uAbv41HcA&oh=00_Afqz8-iMlHo-xAY76iz35uL-sv81HzwwFAVTAZwIDItuxw&oe=6965BCB2,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/jawaposradarbromo,100064912351089,1313518937488506,Radar Bromo,https://www.facebook.com/jawaposradarbromo/posts/pfbid0DVDKs8wLADJyj8jEYGNSGeebVJBLTiJm88y97ZChh4XFSWxfAGs1PNxA8ULJtzhDl,2025-12-29 11:07:31,1767002851.0,19.0,20,2,"Gerindra mendukung wacana pilkada dipilih DPRD demi efisiensi anggaran, menekan ongkos politik, dan mengurangi polarisasi di masyarakat.

",https://www.facebook.com/100064912351089/posts/1313518937488506,100064912351089,1313518937488506,,,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/BeritaManado,100064536106381,1299838725510652,BeritaManado,https://www.facebook.com/BeritaManado/posts/pfbid02gJUQv7Dde76UkS75jg6RmRqr2qRgPsr28UX22Q5KLiHWjPcQihf6c35B7VYyqXmZl,2025-12-30 15:11:24,1767103884.0,33.0,80,5,"Hak pilih rakyat kembali diperdebatkan.
Pilkada lewat DPRD menguat di akhir 2025.

Golkar & Gerindra sepakat. PDIP tegas menolak.

Demokrasi lokal di persimpangan.

Setuju atau tidak? 👇

#Pilkada #Demokrasi #sulawesiutara #sulut",https://www.facebook.com/100064536106381/posts/1299838725510652,100064536106381,1299838725510652,https://www.facebook.com/photo/?fbid=1299838688843989&set=a.593201369507728,https://scontent-ams2-1.xx.fbcdn.net/v/t51.82787-15/608387977_18067125464417616_249259486793439071_n.jpg?stp=dst-jpg_p526x296_tt6&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=y6do-Z215OoQ7kNvwGSMS_m&_nc_oc=AdmWIPYaFEwbD9bZtoQ0_yYbH9RQQ-8XyA65EzMOrBtzRIq1U0S8ACboz1ucx2V2WEQ&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=R80Vv0YzCnDV0uAbv41HcA&oh=00_AfpVNaNO-FJSZzT2ztux7LkdukmM0d9aUJCgEZjMvofd3A&oe=6965A4D7,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/profile.php?id=61575653436389,61575653436389,122155650404855114,Gerakan Rakyat,https://www.facebook.com/permalink.php?story_fbid=pfbid0SMmpiaJgVggLFwoLswGYCvtkJtCHmxbZgAV7ofKQehDzCs7dRtttoxMqaMYNcSi9l&id=61575653436389,2025-12-30 14:16:28,1767100588.0,3132.0,541,142,"Wacana pemilihan kepala daerah melalui DPRD kembali menuai penolakan. PDI Perjuangan dan Gerakan Rakyat secara tegas menyatakan sikap menolak pilkada tidak langsung karena dinilai bertentangan dengan prinsip demokrasi dan kedaulatan rakyat.

PDI Perjuangan menegaskan pilkada langsung merupakan amanat Reformasi yang memberikan hak penuh kepada rakyat untuk memilih pemimpinnya. Alasan efisiensi anggaran dinilai tidak relevan jika harus dibayar dengan pencabutan hak politik warga negara.

Senada, Gerakan Rakyat menilai pengalihan pilkada ke DPRD berisiko mempersempit partisipasi publik dan memperkuat dominasi elite politik. Di tengah krisis kepercayaan terhadap lembaga perwakilan, mekanisme tertutup justru dinilai membuka ruang politik transaksional.

Menjaga Pilkada Langsung berarti menjaga Reformasi dan masa depan demokrasi.
Rakyat harus tetap memilih pemimpinnya sendiri.

#gerakanrakyat #pdip",https://www.facebook.com/61575653436389/posts/122155650404855114,61575653436389,122155650404855114,https://www.facebook.com/photo/?fbid=122155650374855114&set=a.122102170988855114,https://scontent-ams2-1.xx.fbcdn.net/v/t51.82787-15/608008644_17993797088889336_6296746861271775936_n.jpg?stp=dst-jpg_s640x640_tt6&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lrbZOxiMADIQ7kNvwHjQKpf&_nc_oc=Adn3ic5hJB_EjgFMPucuDjxbTQVg2zq2fr2K1P9DzPDcyjDndR2CO75DWpmqMVkuTUw&_nc_zt=23&_nc_ht=scontent-ams2-1.xx&_nc_gid=R80Vv0YzCnDV0uAbv41HcA&oh=00_AfoGnu4uleqRqUbdBvbQ7uDbxJZ3amEGh-qehR3qdViwfQ&oe=6965BBD4,,,,,,,,,,,,,,,,,,,,
https://www.facebook.com/TribunStyle,100064655982957,1299013512263836,Tribun Style,https://www.facebook.com/TribunStyle/posts/pfbid025i4mTvsHUNPjtkaLwC5buZVFCaRHRrYM1fbaSSkhGL3n1RxQgoopxvHW95w1A5LPl,2025-12-30 07:30:04,1767076204.0,22.0,82,4,"Wacana Pilkada Lewat DPRD Jadi Sorotan, Rakyat Terancam Tak Lagi Nyoblos Kepala Daerah 

Mayoritas fraksi di DPR sepakat mengubah sistem Pilkada dari pemilihan langsung oleh rakyat menjadi dipilih DPRD.

Jika disahkan melalui revisi UU Pilkada, rakyat tak lagi mencoblos kepala daerah di TPS.

Pilkada langsung pertama kali digelar pada tahun 2005 melalui lahirnya Undang-Undang Nomor 32 Tahun 2004, yang mengatur tentang pemilihan kepala daerah secara langsung oleh rayat.

Apakah Pilkada akan dipilih DPRD?
Bisa iya. Empat partai politik di DPR RI secara terbuka mendukung Pilkada melalui DPRD, sementara partai lain masih mengkaji dan belum menolak.

Jika dilakukan voting, potensi perubahan undang-undang  terbuka lebar.

Partai apa saja yang mendukung Pilkada via DPRD?
Golkar, Gerindra, PKB, dan PAN.

Apa dampaknya bagi masyarakat?
Masyarakat tidak lagi mencoblos langsung calon kepala daerah. Hak memilih dialihkan ke DPRD sebagai wakil rakyat.

Peta politik di DPR 
 
Inilah peta politik DPR RI Periode 2024–2029 terdiri dari 8 fraksi dengan jumlah anggota 580 orang.

-PKB =  68 Anggota DPR  (11,72 persen dari 580 total anggota DPR)
-Gerindra = 86 Anggota DPR (14,83 persen dari 580 total anggota DPR)
-PDI-P = 110 Anggota DPR (18,97 persen dari 580 total anggota DPR)
-Golkar  =  102  Anggota DPR (17,59 persen dari 580 total anggota DPR)
-NasDem = 69 Anggota DPR  (11,90 persen dari  580 total anggota DPR)
-PKS   =  53  Anggota DPR (9,14 persen dari  580 total anggota DPR)
-PAN    =  48 Anggota DPR  (8,28 persen dari  580 total anggota DPR)
-Demokrat = 44 Anggota DPR (7,59 persen dari  580 total anggota DPR)

Partai setuju Pilkada via DPR
Saat ini ada 4 partai yang  setuju Pilkada via DPRD yakni

-Partai Golkar
-PKB
-Partai Gerindra
-PAN.

Jika empat partai itu kompak di DPR maka suaranya mencapai 304 anggota atau sekitar  52,4 persen dari total 580 anggota dewan.

Maka apabila dilakukan voting pemilihan keputusan dengan suara terbanyak maka usul Pilkada via DPRD bisa terealisasi melalui keputusan di DPR RI.

Dengan demikian nantinya rakyat tidak lagi memilih gambar calon kepala daerah  di TPS.

Sumber Tribunnews.com melaporkan sejumlah elite partai politik bertemu pada Minggu (28/12/2025) malam.

Mereka yang hadir adalah pihak yang setuju Pilkada via DPRD yakni Ketua Harian DPP Partai Gerindra Sufmi Dasco Ahmad, Ketua Umum Partai Golkar Bahlil Lahadalia, Ketua Umum DPP PKB Muhaimin Iskandar (Cak Imin), dan Ketua Umum DPP PAN Zulkifli Hasan (Zulhas).

Pertemuan digelar di rumah dinas Bahlil. Partai lainnya belum menolak masih mengkaji

Empat partai lainnya seperti PKS, PDIP, dan Demokrat, belum langsung menolak usulan Pilkada via DPRD dan saat ini masih mengkaji usulan tersebut.

Apa yang Berubah Jika Disahkan?
Jika Pilkada via DPRD diterapkan:

1.Tidak ada lagi pencoblosan langsung oleh rakyat
2. Kepala daerah dipilih oleh anggota DPRD
3. Sistem demokrasi berubah dari langsung ke perwakilan
4. Alasan utama: efisiensi anggaran dan menekan ongkos politik (TribunBatam.id )

Foto 1: Pilkada berpotensi kembali dipilih DPRD.Empat partai menyatakan dukungan terbuka. Total suara pendukung mencapai lebih dari 50 persen anggota DPR RI.(Tribun Network)
Foto 2: Wacana Pilkada melalui DPRD menuai polemik di kalangan masyarakat. (Youtube Kompas TV)
Foto 3: Rakyat terancam tidak lagi memilih langsung kepala daerah di TPS. (Tribun Network)",https://www.facebook.com/100064655982957/posts/1299013512263836,100064655982957,1299013512263836,,,,,,,,,,,,,,,,,,,,,,
